project_id,graph_anomaly_score,graph_anomaly_percentile,is_graph_anomaly,clique_community_id,pair_project_count,triad_project_count,agency_contractor_hhi,corporate_ties_composite,contractor_degree,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-004408,54.26,81.64,0,20,1,1,0.2,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004409,70.98,94.12,0,3,1,1,0.2,2,0.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-004410,13.2,19.5,0,35,1,1,0.1667,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004411,10.46,14.56,0,8,1,1,0.2222,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004412,19.76,31.42,0,22,1,1,0.3333,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004413,48.44,75.16,0,6,1,1,1.0,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004414,56.13,83.52,0,24,1,1,0.1667,0,-0.67,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004415,45.65,71.82,0,7,1,1,0.1111,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004416,19.06,30.16,0,3,1,1,0.3333,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004417,11.85,16.98,0,27,1,1,0.2,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004418,96.2,99.74,1,26,1,1,0.2,4,2.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,HIGH_CONSTITUENCY_AGENCY_CAPTURE
MPLADS-004419,22.69,36.56,0,6,1,1,0.1667,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004420,12.45,18.06,0,15,1,1,0.25,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004421,30.04,49.12,0,9,1,1,0.1111,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004422,46.71,73.08,0,26,1,1,0.1111,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004423,22.61,36.42,0,14,1,1,0.3333,0,0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004424,27.81,45.38,0,14,1,1,0.125,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004425,63.58,88.6,0,25,1,1,0.1429,0,-0.5,0.0,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE,NONE
MPLADS-004426,15.35,23.36,0,31,1,1,0.3333,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004427,3.55,3.12,0,25,1,1,0.2,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004428,69.22,92.82,0,36,1,1,0.25,0,1.33,0.0,PRE_AWARD_GOVERNANCE_INSTABILITY,HIGH_CONSTITUENCY_AGENCY_CAPTURE,NONE
MPLADS-004429,15.07,22.86,0,34,1,1,0.1667,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004430,31.79,52.0,0,7,1,1,0.3333,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004431,3.21,2.7,0,9,1,1,0.25,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004432,42.1,67.44,0,28,1,1,0.2,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004433,26.59,43.28,0,28,1,1,0.125,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004434,39.99,64.68,0,19,1,1,0.25,0,-1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004435,51.71,79.0,0,34,1,1,0.125,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004436,53.89,81.28,0,21,1,1,0.1667,0,-1.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004437,36.38,59.36,0,26,1,1,0.1429,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004438,24.84,40.22,0,2,1,1,0.125,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004439,18.55,29.18,0,29,1,1,0.3333,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004440,33.69,55.0,0,34,1,1,0.25,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004441,19.54,31.02,0,6,1,1,0.25,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004442,68.66,92.38,0,2,1,1,0.2,0,0.17,15.0,RECURRING_EXCLUSIVE_PAIRING,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-004443,3.75,3.38,0,33,1,1,0.2,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004444,24.09,38.96,0,8,1,1,0.1429,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004445,18.99,30.02,0,24,1,1,0.3333,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004446,24.1,38.98,0,0,1,1,0.1429,0,1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004447,35.93,58.66,0,18,1,1,0.1667,0,0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004448,35.91,58.64,0,26,1,1,0.25,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004449,15.13,22.94,0,11,1,1,0.3333,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004450,39.06,63.34,0,9,1,1,0.5,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004451,73.91,95.9,1,16,1,1,0.1429,2,0.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-004452,42.83,68.38,0,20,1,1,0.25,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004453,3.97,3.66,0,21,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004454,48.18,74.82,0,24,1,1,0.25,0,1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004455,17.94,28.08,0,0,1,1,0.375,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004456,56.97,84.14,0,14,1,1,0.0833,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004457,77.16,97.24,1,2,1,1,0.1429,2,4.0,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,NONE
MPLADS-004458,38.4,62.46,0,26,1,1,0.5,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004459,34.48,56.3,0,26,1,1,0.2,0,1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004460,16.29,25.04,0,28,1,1,0.1667,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004461,43.26,68.9,0,10,1,1,0.5,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004462,51.06,78.18,0,23,1,1,0.1429,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004463,37.1,60.52,0,3,1,1,0.125,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004464,21.59,34.62,0,9,1,1,0.3333,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004465,43.22,68.84,0,24,1,1,0.3333,0,1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004466,28.12,45.94,0,33,1,1,0.1429,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004467,76.82,97.14,1,26,1,1,0.3333,1,1.33,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-004468,9.5,12.8,0,25,1,1,0.1667,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004469,79.77,98.1,1,21,1,1,0.28,2,1.33,35.0,CORPORATE_COLLUSION_NETWORK,PRE_AWARD_GOVERNANCE_INSTABILITY,NONE
MPLADS-004470,16.7,25.82,0,33,1,1,0.125,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004471,49.86,76.8,0,8,1,1,0.25,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004472,10.36,14.36,0,15,1,1,0.2,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004473,26.39,42.92,0,32,1,1,0.25,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004474,49.72,76.68,0,20,1,1,0.1667,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004475,70.49,93.84,0,12,1,1,0.2,2,0.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-004476,99.48,99.98,1,9,1,1,0.1,4,2.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,HIGH_CONSTITUENCY_AGENCY_CAPTURE
MPLADS-004477,36.36,59.34,0,30,1,1,0.3333,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004478,57.36,84.6,0,34,1,1,0.1429,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004479,68.73,92.44,0,7,1,1,0.3333,1,3.0,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-004480,11.59,16.58,0,2,1,1,0.2,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004481,71.9,94.72,0,8,1,1,0.1667,1,3.0,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-004482,41.96,67.24,0,16,1,1,0.125,0,1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004483,16.88,26.14,0,23,1,1,0.1429,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004484,12.81,18.76,0,24,1,1,0.3333,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004485,26.9,43.82,0,14,1,1,0.5,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004486,83.18,98.7,1,26,1,1,0.2,2,0.67,35.0,CORPORATE_COLLUSION_NETWORK,PRE_AWARD_GOVERNANCE_INSTABILITY,HUB_CENTRALITY_SPIKE
MPLADS-004487,62.24,87.78,0,14,1,1,0.1429,1,2.67,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-004488,13.82,20.62,0,12,1,1,0.3333,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004489,2.09,1.4,0,21,1,1,0.1667,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004490,34.11,55.72,0,17,1,1,0.1667,0,-0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004491,14.44,21.78,0,9,1,1,0.2,0,1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004492,58.61,85.56,0,3,1,1,0.1429,1,1.17,35.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004493,73.5,95.66,1,6,1,1,0.25,2,3.0,35.0,CORPORATE_COLLUSION_NETWORK,HUB_CENTRALITY_SPIKE,NONE
MPLADS-004494,84.18,98.82,1,35,1,1,0.1667,2,4.33,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-004495,2.21,1.5,0,0,1,1,0.25,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004496,10.32,14.3,0,30,1,1,0.3333,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004497,38.08,62.04,0,0,1,1,0.1667,0,-0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004498,17.12,26.58,0,26,1,1,0.2,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004499,63.6,88.62,0,0,1,1,1.0,0,0.67,0.0,PRE_AWARD_GOVERNANCE_INSTABILITY,HUB_CENTRALITY_SPIKE,NONE
MPLADS-004500,37.15,60.62,0,34,1,1,0.2,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004501,52.82,80.26,0,9,1,1,0.5,0,-1.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004502,7.44,9.14,0,30,1,1,0.25,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004503,28.99,47.4,0,32,1,1,0.3333,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004504,16.21,24.88,0,27,1,1,0.25,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004505,18.91,29.88,0,9,1,1,0.125,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004506,27.25,44.44,0,24,1,1,0.125,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004507,18.84,29.72,0,33,1,1,0.2,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004508,50.96,78.06,0,26,1,1,0.1429,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004509,20.42,32.62,0,21,1,1,0.1667,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004510,95.48,99.64,1,33,1,1,0.2,4,2.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,HIGH_CONSTITUENCY_AGENCY_CAPTURE
MPLADS-004511,16.58,25.6,0,30,1,1,0.1429,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004512,26.22,42.62,0,2,1,1,0.25,0,0.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004513,19.43,30.84,0,3,1,1,0.25,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004514,43.78,69.6,0,27,1,1,0.125,0,-1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004515,10.14,13.98,0,15,1,1,0.2,0,0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004516,59.03,85.9,0,1,1,1,0.125,0,-0.83,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004517,10.83,15.26,0,27,1,1,0.25,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004518,43.02,68.62,0,26,1,1,0.25,0,1.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004519,75.55,96.46,1,34,1,1,0.1667,2,0.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-004520,69.05,92.68,0,26,1,1,0.2,2,1.0,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-004521,13.15,19.4,0,7,1,1,0.1429,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004522,10.53,14.68,0,12,1,1,0.3333,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004523,41.05,66.06,0,36,1,1,0.25,0,-0.83,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004524,19.51,30.96,0,30,1,1,0.125,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004525,22.57,36.36,0,7,1,1,0.25,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004526,47.12,73.7,0,31,1,1,0.3333,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004527,5.08,5.3,0,2,1,1,0.2,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004528,31.77,51.96,0,27,1,1,0.3333,0,0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004529,12.59,18.34,0,7,1,1,0.3333,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004530,15.81,24.18,0,5,1,1,0.3333,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004531,6.68,7.94,0,25,1,1,0.1667,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004532,9.34,12.52,0,32,1,1,0.1429,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004533,66.07,90.42,0,6,1,1,0.2,2,2.17,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-004534,46.64,72.98,0,33,1,1,0.1429,0,-1.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004535,31.64,51.74,0,26,1,1,0.2,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004536,50.45,77.44,0,26,1,1,0.25,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004537,80.27,98.16,1,30,1,1,0.1429,2,0.67,35.0,CORPORATE_COLLUSION_NETWORK,PRE_AWARD_GOVERNANCE_INSTABILITY,HUB_CENTRALITY_SPIKE
MPLADS-004538,72.16,94.88,0,26,1,1,0.1667,1,2.5,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,HUB_CENTRALITY_SPIKE
MPLADS-004539,32.07,52.38,0,20,1,1,0.1667,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004540,27.58,45.02,0,14,1,1,0.2,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004541,29.16,47.68,0,31,1,1,0.2,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004542,25.09,40.7,0,29,1,1,0.1111,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004543,50.84,77.96,0,6,1,1,0.1667,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004544,37.89,61.76,0,14,1,1,0.25,0,-1.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004545,4.67,4.6,0,35,1,1,0.1667,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004546,18.77,29.6,0,8,1,1,0.25,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004547,9.29,12.44,0,32,1,1,0.3333,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004548,20.8,33.28,0,24,1,1,0.25,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004549,65.01,89.64,0,29,1,1,0.2,2,2.0,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-004550,34.04,55.6,0,32,1,1,0.5,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004551,44.85,70.8,0,33,1,1,0.5,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004552,94.62,99.5,1,27,1,1,0.2,4,2.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,HIGH_CONSTITUENCY_AGENCY_CAPTURE
MPLADS-004553,49.22,76.22,0,7,1,1,0.2,1,1.33,35.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004554,39.96,64.62,0,9,1,1,0.1667,0,1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004555,6.92,8.3,0,24,1,1,0.3333,0,0.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004556,39.79,64.32,0,7,1,1,0.1667,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004557,41.32,66.44,0,22,1,1,0.3333,0,-0.83,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004558,29.48,48.18,0,4,1,1,0.25,0,-0.67,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004559,68.74,92.46,0,21,1,1,0.1429,0,1.33,0.0,PRE_AWARD_GOVERNANCE_INSTABILITY,HIGH_CONSTITUENCY_AGENCY_CAPTURE,NONE
MPLADS-004560,41.81,67.02,0,33,1,1,0.3333,0,1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004561,61.26,87.22,0,26,1,1,0.1667,1,1.33,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,HUB_CENTRALITY_SPIKE
MPLADS-004562,23.58,38.06,0,23,1,1,0.3333,0,-0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004563,4.19,3.96,0,25,1,1,0.2,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004564,56.09,83.48,0,24,1,1,0.3333,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004565,55.87,83.32,0,15,1,1,0.2,0,1.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004566,45.02,71.04,0,30,1,1,0.5,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004567,12.78,18.68,0,7,1,1,0.25,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004568,74.78,96.18,1,24,1,1,0.5,2,2.67,35.0,CORPORATE_COLLUSION_NETWORK,NONE,NONE
MPLADS-004569,26.57,43.24,0,0,1,1,0.1429,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004570,73.22,95.44,1,33,1,1,0.1667,2,0.67,50.0,CORPORATE_COLLUSION_NETWORK,RECURRING_EXCLUSIVE_PAIRING,NONE
MPLADS-004571,25.04,40.6,0,2,1,1,0.1111,0,-0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004572,15.05,22.82,0,14,1,1,0.3333,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004573,24.73,40.06,0,3,1,1,0.2222,0,0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004574,35.16,57.42,0,27,1,1,0.3333,0,0.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004575,38.5,62.64,0,27,1,1,0.125,0,-0.5,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004576,23.14,37.4,0,1,1,1,0.3333,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004577,31.46,51.46,0,8,1,1,0.2,0,0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004578,40.29,65.06,0,21,1,1,0.1111,0,-1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004579,63.34,88.54,0,11,1,1,0.1667,1,1.0,35.0,CORPORATE_COLLUSION_NETWORK,HIGH_CONSTITUENCY_AGENCY_CAPTURE,PRE_AWARD_GOVERNANCE_INSTABILITY
MPLADS-004580,32.32,52.78,0,26,1,1,0.2,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004581,57.73,84.88,0,35,1,1,0.5,0,-1.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004582,43.95,69.76,0,23,1,1,0.5,0,-0.33,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004583,46.92,73.36,0,1,1,1,0.25,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004584,48.22,74.88,0,21,1,1,1.0,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004585,61.14,87.12,0,6,1,1,1.0,0,-1.33,0.0,HIGH_CONSTITUENCY_AGENCY_CAPTURE,NONE,NONE
MPLADS-004586,32.77,53.5,0,11,1,1,0.3333,0,1.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004587,52.52,79.92,0,0,1,1,0.3333,0,-1.17,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004588,38.48,62.62,0,31,1,1,0.25,0,-0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004589,51.86,79.16,0,16,1,1,0.1667,0,0.83,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004590,72.28,94.95,0,2,2,1,0.5556,0,-0.5,0.0,HUB_CENTRALITY_SPIKE,NONE,NONE
MPLADS-004591,32.9,53.7,0,26,1,1,0.2,0,1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004592,8.4,10.82,0,31,1,1,0.25,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004593,7.74,9.64,0,33,1,1,0.1667,0,-0.67,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004594,37.19,60.68,0,15,1,1,0.1667,0,-1.0,15.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004595,39.43,63.8,0,26,1,1,0.2,0,1.0,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004596,20.61,32.96,0,33,1,1,0.25,0,0.33,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004597,13.01,19.12,0,28,1,1,0.1562,0,0.17,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
MPLADS-004598,12.23,17.7,0,25,1,1,0.25,0,-0.5,0.0,NORMAL_GRAPH_TOPOLOGY,NONE,NONE
