project_id,payment_anomaly_score,payment_anomaly_percentile,is_payment_anomaly,payment_unverified_rate,payment_unverified_exposure,payment_smurfing_score,payment_velocity_ratio,payment_lumpiness_index,payment_timing_risk,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-004667,43.73,71.64,0,0.0,0.0,0.0,0.8565,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004668,24.65,39.92,0,0.0,0.0,0.0,0.8931,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004669,38.97,64.74,0,0.0,0.0,0.0,0.976,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004670,38.23,63.48,0,0.0,0.0,0.0,0.9567,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004671,52.03,78.1,0,0.0,0.0,0.0,1.3266,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004672,5.43,8.28,0,0.0,0.0,0.0,0.9594,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004673,75.6,93.8,0,0.0,0.0,0.0,0.8735,0.2222,0.0,25.0,STATUTORY_CEILING_SMURFING,NONE,NONE
MPLADS-004674,11.38,19.3,0,0.0,0.0,0.0,0.9692,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004675,42.97,70.58,0,0.0,0.0,0.0,0.865,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004676,1.99,2.82,0,0.0,0.0,0.0,0.8949,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004677,69.39,90.58,0,1.0,2302000.0,0.0,0.9871,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004678,95.59,99.74,1,0.0,0.0,0.0,0.8882,0.25,0.3466,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004679,10.41,17.48,0,0.0,0.0,0.0,0.884,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004680,14.41,25.08,0,0.0,0.0,0.0,0.9056,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004681,42.89,70.44,0,0.0,0.0,0.0,0.9638,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004682,59.28,82.32,0,0.0,0.0,0.0,0.8871,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004683,4.35,6.56,0,0.0,0.0,0.0,0.9217,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004684,57.92,81.52,0,0.0,0.0,0.0,1.4955,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004685,34.75,57.16,0,0.0,0.0,0.0,0.9664,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004686,36.39,60.18,0,0.0,0.0,0.0,0.8615,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004687,74.85,93.5,0,0.0,0.0,0.0,0.4095,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004688,65.52,87.24,0,0.0,0.0,0.0,1.5393,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004689,60.73,83.12,0,1.0,2486000.0,0.0,0.893,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004690,65.08,86.8,0,0.0,0.0,0.0,0.9479,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004691,54.94,79.56,0,0.0,0.0,0.0,1.5002,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004692,21.39,35.68,0,0.0,0.0,0.0,0.9044,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004693,30.96,50.0,0,0.0,0.0,0.0,0.8671,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004694,22.88,37.68,0,0.0,0.0,0.0,0.8989,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004695,18.27,31.36,0,0.0,0.0,0.0,0.9178,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004696,39.09,64.96,0,0.0,0.0,0.0,0.8754,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004697,25.51,40.94,0,0.0,0.0,0.0,0.9257,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004698,5.86,9.04,0,0.0,0.0,0.0,0.8756,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004699,33.61,55.04,0,0.0,0.0,0.0,0.9585,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004700,82.75,97.74,1,1.0,610000.0,0.0,0.9591,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004701,7.21,11.46,0,0.0,0.0,0.0,0.8982,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004702,72.79,92.56,0,0.0,0.0,0.9928,1.5447,0.2222,0.0,25.0,STATUTORY_CEILING_SMURFING,NONE,NONE
MPLADS-004703,13.52,23.4,0,0.0,0.0,0.0,0.8656,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004704,23.5,38.46,0,0.0,0.0,0.0,0.862,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004705,2.6,3.76,0,0.0,0.0,0.0,0.8809,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004706,41.13,67.94,0,0.0,0.0,0.0,0.9114,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004707,75.01,93.58,0,0.0,0.0,0.0,0.6177,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004708,33.78,55.36,0,0.0,0.0,0.0,0.9126,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004709,36.35,60.1,0,0.0,0.0,0.0,0.8594,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004710,2.22,3.18,0,0.0,0.0,0.0,0.9289,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004711,12.12,20.66,0,0.0,0.0,0.0,0.9444,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004712,49.33,76.64,0,0.0,0.0,0.3093,0.8737,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004713,28.0,44.48,0,0.0,0.0,0.0,0.9354,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004714,34.88,57.42,0,0.0,0.0,0.0,0.8615,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004715,37.28,61.8,0,0.0,0.0,0.0,0.953,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004716,37.35,61.92,0,0.0,0.0,0.1583,0.8809,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004717,61.9,83.88,0,0.0,0.0,0.0,0.9281,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004718,7.95,12.88,0,0.0,0.0,0.0,0.8675,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004719,29.39,47.08,0,0.0,0.0,0.0,0.9015,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004720,8.76,14.44,0,0.0,0.0,0.0,0.9336,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004721,23.48,38.42,0,0.0,0.0,0.0,0.9398,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004722,53.61,79.0,0,0.0,0.0,0.0,0.8907,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004723,43.06,70.7,0,0.0,0.0,0.0,0.8534,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004724,30.24,48.62,0,0.0,0.0,0.0,0.8937,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004725,63.41,85.24,0,0.0,0.0,0.0,0.9041,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004726,7.87,12.74,0,0.0,0.0,0.0,0.9117,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004727,49.92,76.98,0,0.0,0.0,0.7261,0.8891,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004728,28.14,44.72,0,0.0,0.0,0.0,0.9036,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004729,68.7,90.04,0,1.0,2693000.0,0.0,0.8941,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004730,8.51,13.98,0,0.0,0.0,0.0,0.8607,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004731,68.41,89.78,0,1.0,2228000.0,0.0,0.9489,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004732,65.48,87.18,0,1.0,2905000.0,0.0,0.942,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004733,10.83,18.28,0,0.0,0.0,0.0,0.9547,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004734,39.11,64.98,0,0.0,0.0,0.0,0.8677,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004735,66.93,88.54,0,1.0,2167000.0,0.0,0.9529,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004736,74.54,93.38,0,0.0,0.0,0.0,0.9224,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004737,32.29,52.64,0,0.0,0.0,0.0,0.9573,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004738,63.36,85.22,0,0.0,0.0,0.0,0.895,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004739,78.99,95.74,1,1.0,493000.0,0.0,0.9096,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004740,14.31,24.92,0,0.0,0.0,0.0,0.8862,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004741,62.77,84.62,0,0.0,0.0,0.0,0.8588,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004742,62.0,83.94,0,0.0,0.0,0.0,0.9185,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004743,0.72,0.76,0,0.0,0.0,0.0,0.9288,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004744,82.13,97.36,1,1.0,524000.0,0.0,0.9758,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004745,62.7,84.56,0,1.0,1717000.0,0.0,0.9251,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004746,0.07,0.08,0,0.0,0.0,0.0,0.9235,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004747,44.44,72.52,0,0.0,0.0,0.8353,0.9634,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004748,4.28,6.44,0,0.0,0.0,0.0,0.9393,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004749,4.66,7.04,0,0.0,0.0,0.0,0.9036,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004750,42.81,70.34,0,0.0,0.0,0.0,0.9384,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004751,27.95,44.4,0,0.0,0.0,0.0,0.9157,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004752,34.58,56.84,0,0.0,0.0,0.0,0.9224,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004753,14.19,24.68,0,0.0,0.0,0.0,0.8806,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004754,62.16,84.04,0,1.0,2304000.0,0.0111,0.9501,0.2222,0.0,75.0,UNVERIFIED_DISBURSEMENT_BURST,STATUTORY_CEILING_SMURFING,NONE
MPLADS-004755,4.58,6.92,0,0.0,0.0,0.0,0.9751,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004756,21.63,36.0,0,0.0,0.0,0.0,0.9425,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004757,20.74,34.9,0,0.0,0.0,0.0418,0.9791,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004758,69.5,90.64,0,1.0,2489000.0,0.0,0.9569,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004759,84.26,98.44,1,0.0,0.0,0.0,0.9282,0.25,0.3466,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004760,30.74,49.58,0,0.0,0.0,0.0,0.9426,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004761,30.3,48.74,0,0.0,0.0,0.0,0.9278,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004762,9.99,16.72,0,0.0,0.0,0.0,0.8748,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004763,8.31,13.6,0,0.0,0.0,0.0,0.8783,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004764,19.59,33.32,0,0.0,0.0,0.0,0.9794,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004765,18.34,31.46,0,0.0,0.0,0.0,0.8722,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004766,2.16,3.07,0,0.0,0.0,0.0,0.9239,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004767,29.85,47.94,0,0.0,0.0,0.0,0.9046,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004768,60.64,83.1,0,0.0,0.0,0.0,0.9747,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004769,16.66,28.84,0,0.0,0.0,0.0,0.9033,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004770,0.14,0.12,0,0.0,0.0,0.0,0.9136,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004771,13.02,22.48,0,0.0,0.0,0.0,0.9782,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004772,22.11,36.66,0,0.0,0.0,0.0,0.8865,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004773,24.61,39.86,0,0.0,0.0,0.0,0.9699,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004774,62.87,84.74,0,0.0,0.0,0.0,0.634,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004775,50.79,77.4,0,0.0,0.0,0.0,0.903,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004776,62.24,84.1,0,0.0,0.0,0.0,0.4428,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004777,15.51,26.86,0,0.0,0.0,0.0,0.9728,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004778,61.67,83.68,0,0.0,0.0,0.0,1.4539,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004779,62.36,84.22,0,0.0,0.0,0.0,0.9074,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004780,12.88,22.16,0,0.0,0.0,0.0,0.9769,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004781,13.89,24.14,0,0.0,0.0,0.0,0.9499,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004782,29.0,46.3,0,0.0,0.0,0.0,0.8557,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004783,30.35,48.84,0,0.0,0.0,0.0,0.9491,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004784,58.46,81.74,0,0.0,0.0,0.0,0.8633,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004785,41.73,68.74,0,0.0,0.0,0.0,0.8502,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004786,68.88,90.18,0,1.0,1466000.0,0.0,0.8588,0.2223,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004787,25.34,40.82,0,0.0,0.0,0.0,0.9117,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004788,7.29,11.62,0,0.0,0.0,0.0,0.8626,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004789,42.46,69.88,0,0.0,0.0,0.0,0.9779,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004790,40.03,66.34,0,0.0,0.0,0.0,0.9723,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004791,57.68,81.38,0,0.0,0.0,0.9928,0.9305,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004792,39.61,65.68,0,0.0,0.0,0.0,0.9757,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004793,3.14,4.6,0,0.0,0.0,0.0,0.8901,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004794,37.9,62.92,0,0.0,0.0,0.0,0.8816,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004795,45.37,73.54,0,0.0,0.0,0.0,1.3034,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004796,28.97,46.24,0,0.0,0.0,0.0,0.9142,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004797,13.86,24.08,0,0.0,0.0,0.0,0.9411,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004798,65.04,86.74,0,0.0,0.0,0.0,0.9077,0.2222,0.0,25.0,ROUND_NUMBER_DISBURSEMENT_CONCENTRATION,NONE,NONE
MPLADS-004799,15.39,26.72,0,0.0,0.0,0.0,0.8987,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004800,3.41,4.98,0,0.0,0.0,0.0,0.8651,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004801,31.73,51.58,0,0.0,0.0,0.0,0.9323,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004802,3.44,5.04,0,0.0,0.0,0.0,0.9656,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004803,5.73,8.8,0,0.0,0.0,0.0,0.9085,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004804,38.58,64.08,0,0.0,0.0,0.0,0.978,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004805,33.25,54.36,0,0.0,0.0,0.0,0.8947,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004806,40.27,66.76,0,0.0,0.0,0.0,0.9799,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004807,10.97,18.52,0,0.0,0.0,0.0,0.9174,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004808,4.46,6.72,0,0.0,0.0,0.0,0.9792,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004809,1.39,1.82,0,0.0,0.0,0.0,0.9121,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004810,27.02,43.04,0,0.0,0.0,0.0,0.9562,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004811,73.74,93.06,0,1.0,2261000.0,0.8353,0.9099,0.2222,0.0,75.0,UNVERIFIED_DISBURSEMENT_BURST,STATUTORY_CEILING_SMURFING,NONE
MPLADS-004812,66.12,87.86,0,1.0,2334000.0,0.0,0.8939,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004813,14.86,25.86,0,0.0,0.0,0.0222,0.891,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004814,6.49,10.16,0,0.0,0.0,0.0,0.9272,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004815,22.83,37.6,0,0.0,0.0,0.0,0.8952,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004816,34.78,57.22,0,0.0,0.0,0.0,0.8675,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004817,34.33,56.4,0,0.0,0.0,0.0,0.9656,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004818,67.53,89.04,0,1.0,1815000.0,0.0,1.0,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004819,68.54,89.94,0,0.0,0.0,0.0,0.8547,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-004820,21.54,35.84,0,0.0,0.0,0.0,0.9327,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004821,20.28,34.26,0,0.0,0.0,0.0,0.8668,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004822,7.73,12.48,0,0.0,0.0,0.0,0.9532,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004823,71.3,91.7,0,0.0,0.0,0.0,0.4675,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004824,10.5,17.66,0,0.0,0.0,0.0,0.8502,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004825,19.39,33.0,0,0.0,0.0,0.0,0.8877,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004826,0.36,0.28,0,0.0,0.0,0.0,0.9189,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004827,36.32,60.06,0,0.0,0.0,0.0,0.899,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004828,24.82,40.14,0,0.0,0.0,0.0,0.8882,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004829,40.18,66.6,0,0.0,0.0,0.0,0.8696,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004830,42.59,70.08,0,0.0,0.0,0.0,0.9791,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004831,29.68,47.6,0,0.0,0.0,0.0,0.9379,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004832,67.86,89.3,0,0.0,0.0,0.0,1.5535,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-004833,65.91,87.62,0,1.0,1765000.0,0.0,0.8539,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-004834,44.57,72.7,0,0.0,0.0,0.0,0.9227,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004835,55.71,80.1,0,0.0,0.0,0.0,1.4684,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004836,51.51,77.78,0,0.0,0.0,0.0,0.8909,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004837,11.89,20.26,0,0.0,0.0,0.0,0.959,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-004838,67.06,88.66,0,1.0,2151000.0,0.0,1.0,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
