project_id,progress_observation_count,latest_physical_progress,latest_financial_progress,latest_planned_progress,latest_completion_percentage,latest_progress_mismatch,latest_progress_gap,financial_minus_physical_progress,actual_vs_planned_progress,physical_progress_slope,financial_progress_slope,planned_progress_slope,progress_gap_slope,progress_velocity_latest,progress_acceleration_latest,latest_delay_days,max_delay_days,extension_count,planned_duration_days,actual_duration_days,duration_overrun_days,duration_overrun_ratio,geotag_available_rate,geotag_consistency_rate,measurement_book_verified_rate
MPLADS-003771,1,74.0,93.7,83.5,74.0,19.7,19.7,19.7,-16.0,0.7872,0.0,0.0,0.0,0.7872,-0.0064,19.7,19.7,0,90.0,94.0,4.0,1.0444,1.0,1.0,1.0
MPLADS-003772,1,15.5,94.3,81.3,15.5,78.8,78.8,78.8,-74.5,0.0379,0.0,0.0,0.0,0.0379,0.0018,78.8,78.8,0,400.0,409.0,9.0,1.0225,1.0,1.0,0.0
MPLADS-003773,1,87.7,90.3,92.0,87.7,2.6,2.6,2.6,-2.3,0.9744,0.0,0.0,0.0,0.9744,0.0224,2.6,2.6,0,90.0,90.0,0.0,1.0,1.0,1.0,1.0
MPLADS-003774,1,19.8,66.9,91.6,19.8,47.1,47.1,47.1,-70.2,0.1151,0.0,0.0,0.0,0.1151,0.0208,47.1,47.1,0,150.0,172.0,22.0,1.1467,1.0,1.0,1.0
MPLADS-003775,1,87.5,86.8,85.5,87.5,0.7,-0.7,-0.7,-2.5,0.4888,0.0,0.0,0.0,0.4888,-0.0017,0.0,0.0,0,160.0,179.0,19.0,1.1187,1.0,1.0,1.0
MPLADS-003776,1,98.3,88.0,96.5,98.3,10.3,-10.3,-10.3,8.3,0.5314,0.0,0.0,0.0,0.5314,-0.0087,0.0,0.0,0,180.0,185.0,5.0,1.0278,1.0,1.0,1.0
MPLADS-003777,1,70.8,91.5,96.8,70.8,20.7,20.7,20.7,-19.2,0.3133,0.0,0.0,0.0,0.3133,0.0128,20.7,20.7,0,210.0,226.0,16.0,1.0762,1.0,1.0,1.0
MPLADS-003778,1,77.1,90.2,94.5,77.1,13.1,13.1,13.1,-12.9,0.4236,0.0,0.0,0.0,0.4236,0.0286,13.1,13.1,0,180.0,182.0,2.0,1.0111,1.0,1.0,1.0
MPLADS-003779,1,54.7,97.4,97.5,54.7,42.7,42.7,42.7,-35.3,0.114,0.0,0.0,0.0,0.114,0.045,42.7,42.7,3,160.0,480.0,320.0,3.0,1.0,1.0,1.0
MPLADS-003780,1,92.1,86.9,90.5,92.1,5.2,-5.2,-5.2,2.1,0.5582,0.0,0.0,0.0,0.5582,0.0016,0.0,0.0,0,160.0,165.0,5.0,1.0312,1.0,1.0,1.0
MPLADS-003781,1,99.5,88.5,95.3,99.5,11.0,-11.0,-11.0,9.5,0.2506,0.0,0.0,0.0,0.2506,0.0294,0.0,0.0,0,400.0,397.0,0.0,0.9925,1.0,1.0,1.0
MPLADS-003782,1,77.0,90.9,95.6,77.0,13.9,13.9,13.9,-13.0,0.6525,0.0,0.0,0.0,0.6525,0.0158,13.9,13.9,0,120.0,118.0,0.0,0.9833,1.0,1.0,1.0
MPLADS-003783,1,85.3,88.2,80.8,85.3,2.9,2.9,2.9,-4.7,0.9919,0.0,0.0,0.0,0.9919,0.0,2.9,2.9,0,60.0,86.0,26.0,1.4333,1.0,1.0,1.0
MPLADS-003784,1,79.7,92.1,84.2,79.7,12.4,12.4,12.4,-10.3,0.9602,0.0,0.0,0.0,0.9602,0.0068,12.4,12.4,0,90.0,83.0,0.0,0.9222,1.0,1.0,1.0
MPLADS-003785,1,71.4,89.2,95.2,71.4,17.8,17.8,17.8,-18.6,0.8207,0.0,0.0,0.0,0.8207,-0.0031,17.8,17.8,0,60.0,87.0,27.0,1.45,1.0,1.0,1.0
MPLADS-003786,1,81.1,89.0,90.0,81.1,7.9,7.9,7.9,-8.9,0.4224,0.0,0.0,0.0,0.4224,-0.0172,7.9,7.9,0,180.0,192.0,12.0,1.0667,1.0,1.0,1.0
MPLADS-003787,1,93.0,87.2,89.3,93.0,5.8,-5.8,-5.8,3.0,0.2354,0.0,0.0,0.0,0.2354,0.0061,0.0,0.0,0,400.0,395.0,0.0,0.9875,1.0,1.0,1.0
MPLADS-003788,1,97.0,93.2,86.2,97.0,3.8,-3.8,-3.8,7.0,0.4409,0.0,0.0,0.0,0.4409,0.0232,0.0,0.0,0,210.0,220.0,10.0,1.0476,1.0,1.0,1.0
MPLADS-003789,1,76.8,85.8,86.4,76.8,9.0,9.0,9.0,-13.2,0.1873,0.0,0.0,0.0,0.1873,-0.0009,9.0,9.0,0,400.0,410.0,10.0,1.025,1.0,1.0,1.0
MPLADS-003790,1,91.7,91.3,93.2,91.7,0.4,-0.4,-0.4,1.7,1.479,0.0,0.0,0.0,1.479,-0.0126,0.0,0.0,0,60.0,62.0,2.0,1.0333,1.0,1.0,1.0
MPLADS-003791,1,83.9,85.9,98.6,83.9,2.0,2.0,2.0,-6.1,0.6504,0.0,0.0,0.0,0.6504,-0.0128,2.0,2.0,0,120.0,129.0,9.0,1.075,1.0,1.0,1.0
MPLADS-003792,1,73.2,85.1,95.7,73.2,11.9,11.9,11.9,-16.8,0.3571,0.0,0.0,0.0,0.3571,0.0421,11.9,11.9,0,180.0,205.0,25.0,1.1389,1.0,1.0,1.0
MPLADS-003793,1,86.0,92.7,94.7,86.0,6.7,6.7,6.7,-4.0,0.3891,0.0,0.0,0.0,0.3891,0.0177,6.7,6.7,0,210.0,221.0,11.0,1.0524,1.0,1.0,1.0
MPLADS-003794,1,90.3,91.2,99.2,90.3,0.9,0.9,0.9,0.3,0.6101,0.0,0.0,0.0,0.6101,-0.009,0.9,0.9,0,160.0,148.0,0.0,0.925,1.0,1.0,1.0
MPLADS-003795,1,95.2,96.5,89.0,95.2,1.3,1.3,1.3,5.2,1.1333,0.0,0.0,0.0,1.1333,0.0198,1.3,1.3,0,60.0,84.0,24.0,1.4,1.0,1.0,1.0
MPLADS-003796,1,21.9,94.8,95.6,21.9,72.9,72.9,72.9,-68.1,0.1106,0.0,0.0,0.0,0.1106,0.0148,72.9,72.9,0,180.0,198.0,18.0,1.1,1.0,1.0,0.0
MPLADS-003797,1,80.9,92.9,92.6,80.9,12.0,12.0,12.0,-9.1,0.1988,0.0,0.0,0.0,0.1988,-0.0191,12.0,12.0,0,400.0,407.0,7.0,1.0175,1.0,1.0,1.0
MPLADS-003798,1,81.4,88.9,81.4,81.4,7.5,7.5,7.5,-8.6,1.2921,0.0,0.0,0.0,1.2921,-0.0043,7.5,7.5,0,60.0,63.0,3.0,1.05,1.0,1.0,1.0
MPLADS-003799,1,72.8,90.8,93.3,72.8,18.0,18.0,18.0,-17.2,0.1793,0.0,0.0,0.0,0.1793,0.0129,18.0,18.0,0,400.0,406.0,6.0,1.015,1.0,1.0,1.0
MPLADS-003800,1,79.5,86.9,80.3,79.5,7.4,7.4,7.4,-10.5,0.4569,0.0,0.0,0.0,0.4569,0.0258,7.4,7.4,0,180.0,174.0,0.0,0.9667,1.0,1.0,1.0
MPLADS-003801,1,74.8,95.2,90.3,74.8,20.4,20.4,20.4,-15.2,0.4087,0.0,0.0,0.0,0.4087,0.0396,20.4,20.4,0,160.0,183.0,23.0,1.1438,1.0,1.0,1.0
MPLADS-003802,1,90.4,86.0,85.1,90.4,4.4,-4.4,-4.4,0.4,0.4284,0.0,0.0,0.0,0.4284,-0.0044,0.0,0.0,0,210.0,211.0,1.0,1.0048,1.0,1.0,1.0
MPLADS-003803,1,99.8,93.0,82.3,99.8,6.8,-6.8,-6.8,9.8,0.7028,0.0,0.0,0.0,0.7028,0.0053,0.0,0.0,0,150.0,142.0,0.0,0.9467,1.0,1.0,1.0
MPLADS-003804,1,78.0,89.2,92.5,78.0,11.2,11.2,11.2,-12.0,0.9286,0.0,0.0,0.0,0.9286,-0.0073,11.2,11.2,0,60.0,84.0,24.0,1.4,1.0,1.0,1.0
MPLADS-003805,1,76.9,91.0,89.5,76.9,14.1,14.1,14.1,-13.1,0.7768,0.0,0.0,0.0,0.7768,0.0454,14.1,14.1,0,90.0,99.0,9.0,1.1,1.0,1.0,1.0
MPLADS-003806,1,74.0,92.7,98.4,74.0,18.7,18.7,18.7,-16.0,0.5286,0.0,0.0,0.0,0.5286,0.0102,18.7,18.7,0,150.0,140.0,0.0,0.9333,1.0,1.0,1.0
MPLADS-003807,1,84.6,154.4,97.6,84.6,69.8,69.8,69.8,-5.4,0.4453,0.0,0.0,0.0,0.4453,0.0144,69.8,69.8,0,160.0,190.0,30.0,1.1875,1.0,1.0,1.0
MPLADS-003808,1,91.2,95.5,89.1,91.2,4.3,4.3,4.3,1.2,0.9913,0.0,0.0,0.0,0.9913,0.0433,4.3,4.3,0,90.0,92.0,2.0,1.0222,1.0,1.0,1.0
MPLADS-003809,1,99.5,90.0,84.4,99.5,9.5,-9.5,-9.5,9.5,1.3092,0.0,0.0,0.0,1.3092,-0.0012,0.0,0.0,0,60.0,76.0,16.0,1.2667,1.0,1.0,1.0
MPLADS-003810,1,91.2,85.8,82.2,91.2,5.4,-5.4,-5.4,1.2,1.0022,0.0,0.0,0.0,1.0022,-0.0139,0.0,0.0,0,90.0,91.0,1.0,1.0111,1.0,1.0,1.0
MPLADS-003811,1,25.3,88.1,96.6,25.3,62.8,62.8,62.8,-64.7,0.1413,0.0,0.0,0.0,0.1413,0.0321,62.8,62.8,0,160.0,179.0,19.0,1.1187,1.0,1.0,0.0
MPLADS-003812,1,74.1,85.6,92.2,74.1,11.5,11.5,11.5,-15.9,0.7337,0.0,0.0,0.0,0.7337,-0.0174,11.5,11.5,0,90.0,101.0,11.0,1.1222,1.0,1.0,1.0
MPLADS-003813,1,75.8,94.2,83.3,75.8,18.4,18.4,18.4,-14.2,0.4282,0.0,0.0,0.0,0.4282,0.0166,18.4,18.4,0,150.0,177.0,27.0,1.18,1.0,1.0,1.0
MPLADS-003814,1,0.0,100.0,88.3,0.0,100.0,100.0,100.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0384,100.0,100.0,0,180.0,171.0,0.0,0.95,0.0,0.0,0.0
MPLADS-003815,1,88.5,96.9,97.9,88.5,8.4,8.4,8.4,-1.5,0.2174,0.0,0.0,0.0,0.2174,0.0255,8.4,8.4,0,400.0,407.0,7.0,1.0175,1.0,1.0,1.0
MPLADS-003816,1,98.2,97.5,83.0,98.2,0.7,-0.7,-0.7,8.2,0.8768,0.0,0.0,0.0,0.8768,-0.0135,0.0,0.0,0,120.0,112.0,0.0,0.9333,1.0,1.0,1.0
MPLADS-003817,1,70.3,96.9,91.0,70.3,26.6,26.6,26.6,-19.7,0.3681,0.0,0.0,0.0,0.3681,0.0394,26.6,26.6,0,160.0,191.0,31.0,1.1938,1.0,1.0,1.0
MPLADS-003818,1,80.3,95.1,99.8,80.3,14.8,14.8,14.8,-9.7,0.5736,0.0,0.0,0.0,0.5736,0.0303,14.8,14.8,0,120.0,140.0,20.0,1.1667,1.0,1.0,1.0
MPLADS-003819,1,78.0,90.1,84.7,78.0,12.1,12.1,12.1,-12.0,0.5612,0.0,0.0,0.0,0.5612,0.0477,12.1,12.1,0,120.0,139.0,19.0,1.1583,1.0,1.0,1.0
MPLADS-003820,1,75.1,85.9,92.2,75.1,10.8,10.8,10.8,-14.9,0.7085,0.0,0.0,0.0,0.7085,0.0343,10.8,10.8,0,120.0,106.0,0.0,0.8833,1.0,1.0,1.0
MPLADS-003821,1,98.0,96.9,86.7,98.0,1.1,-1.1,-1.1,8.0,0.5185,0.0,0.0,0.0,0.5185,0.005,0.0,0.0,0,180.0,189.0,9.0,1.05,1.0,1.0,1.0
MPLADS-003822,1,88.9,94.1,93.6,88.9,5.2,5.2,5.2,-1.1,0.7056,0.0,0.0,0.0,0.7056,0.0405,5.2,5.2,0,120.0,126.0,6.0,1.05,1.0,1.0,1.0
MPLADS-003823,1,68.2,90.3,93.7,68.2,22.1,22.1,22.1,-21.8,0.2842,0.0,0.0,0.0,0.2842,0.0272,22.1,22.1,3,60.0,240.0,180.0,4.0,1.0,1.0,1.0
MPLADS-003824,1,89.0,90.0,90.4,89.0,1.0,1.0,1.0,-1.0,1.3485,0.0,0.0,0.0,1.3485,-0.0062,1.0,1.0,0,60.0,66.0,6.0,1.1,1.0,1.0,1.0
MPLADS-003825,1,78.5,90.4,90.4,78.5,11.9,11.9,11.9,-11.5,0.4591,0.0,0.0,0.0,0.4591,-0.004,11.9,11.9,0,160.0,171.0,11.0,1.0688,1.0,1.0,1.0
MPLADS-003826,1,97.1,97.8,88.4,97.1,0.7,0.7,0.7,7.1,0.5678,0.0,0.0,0.0,0.5678,0.009,0.7,0.7,0,180.0,171.0,0.0,0.95,1.0,1.0,1.0
MPLADS-003827,1,86.3,89.3,88.5,86.3,3.0,3.0,3.0,-3.7,0.2152,0.0,0.0,0.0,0.2152,0.0411,3.0,3.0,0,400.0,401.0,1.0,1.0025,1.0,1.0,1.0
MPLADS-003828,1,93.7,89.8,88.0,93.7,3.9,-3.9,-3.9,3.7,0.768,0.0,0.0,0.0,0.768,0.0271,0.0,0.0,0,90.0,122.0,32.0,1.3556,1.0,1.0,1.0
MPLADS-003829,1,98.4,86.4,99.1,98.4,12.0,-12.0,-12.0,8.4,1.8222,0.0,0.0,0.0,1.8222,0.0388,0.0,0.0,0,60.0,54.0,0.0,0.9,1.0,1.0,1.0
MPLADS-003830,1,72.6,89.7,84.4,72.6,17.1,17.1,17.1,-17.4,0.5007,0.0,0.0,0.0,0.5007,-0.0053,17.1,17.1,0,160.0,145.0,0.0,0.9062,1.0,1.0,1.0
MPLADS-003831,1,84.5,96.1,87.6,84.5,11.6,11.6,11.6,-5.5,0.5152,0.0,0.0,0.0,0.5152,0.0255,11.6,11.6,0,150.0,164.0,14.0,1.0933,1.0,1.0,1.0
MPLADS-003832,1,82.5,87.5,86.7,82.5,5.0,5.0,5.0,-7.5,0.4319,0.0,0.0,0.0,0.4319,0.01,5.0,5.0,0,160.0,191.0,31.0,1.1938,1.0,1.0,1.0
MPLADS-003833,1,62.7,94.3,81.7,62.7,31.6,31.6,31.6,-27.3,0.1393,0.0,0.0,0.0,0.1393,-0.0087,31.6,31.6,2,150.0,450.0,300.0,3.0,1.0,1.0,1.0
MPLADS-003834,1,74.7,86.4,91.8,74.7,11.7,11.7,11.7,-15.3,0.6611,0.0,0.0,0.0,0.6611,0.0121,11.7,11.7,0,120.0,113.0,0.0,0.9417,1.0,1.0,1.0
MPLADS-003835,1,94.4,92.3,89.3,94.4,2.1,-2.1,-2.1,4.4,1.1238,0.0,0.0,0.0,1.1238,0.0036,0.0,0.0,0,90.0,84.0,0.0,0.9333,1.0,1.0,1.0
MPLADS-003836,1,98.9,95.1,80.1,98.9,3.8,-3.8,-3.8,8.9,0.9696,0.0,0.0,0.0,0.9696,0.0466,0.0,0.0,0,90.0,102.0,12.0,1.1333,1.0,1.0,1.0
MPLADS-003837,1,73.0,93.1,83.9,73.0,20.1,20.1,20.1,-17.0,0.1843,0.0,0.0,0.0,0.1843,0.0073,20.1,20.1,0,400.0,396.0,0.0,0.99,1.0,1.0,1.0
MPLADS-003838,1,96.5,90.6,91.3,96.5,5.9,-5.9,-5.9,6.5,0.5514,0.0,0.0,0.0,0.5514,0.001,0.0,0.0,0,160.0,175.0,15.0,1.0938,1.0,1.0,1.0
MPLADS-003839,1,96.5,85.2,90.5,96.5,11.3,-11.3,-11.3,6.5,1.0722,0.0,0.0,0.0,1.0722,-0.0186,0.0,0.0,0,60.0,90.0,30.0,1.5,1.0,1.0,1.0
MPLADS-003840,1,73.0,87.1,86.4,73.0,14.1,14.1,14.1,-17.0,0.4932,0.0,0.0,0.0,0.4932,0.0471,14.1,14.1,0,120.0,148.0,28.0,1.2333,1.0,1.0,1.0
MPLADS-003841,1,89.4,90.8,88.1,89.4,1.4,1.4,1.4,-0.6,0.2235,0.0,0.0,0.0,0.2235,0.023,1.4,1.4,0,400.0,400.0,0.0,1.0,1.0,1.0,1.0
MPLADS-003842,1,70.5,91.1,95.6,70.5,20.6,20.6,20.6,-19.5,0.2975,0.0,0.0,0.0,0.2975,0.045,20.6,20.6,0,210.0,237.0,27.0,1.1286,1.0,1.0,1.0
MPLADS-003843,1,50.2,97.5,98.1,50.2,47.3,47.3,47.3,-39.8,0.0784,0.0,0.0,0.0,0.0784,-0.0047,47.3,47.3,2,160.0,640.0,480.0,4.0,1.0,1.0,1.0
MPLADS-003844,1,80.0,89.2,86.2,80.0,9.2,9.2,9.2,-10.0,0.4233,0.0,0.0,0.0,0.4233,0.0168,9.2,9.2,0,160.0,189.0,29.0,1.1812,1.0,1.0,1.0
MPLADS-003845,1,85.6,95.4,90.3,85.6,9.8,9.8,9.8,-4.4,0.4652,0.0,0.0,0.0,0.4652,-0.0055,9.8,9.8,0,180.0,184.0,4.0,1.0222,1.0,1.0,1.0
MPLADS-003846,1,86.6,88.3,83.8,86.6,1.7,1.7,1.7,-3.4,0.7402,0.0,0.0,0.0,0.7402,0.0387,1.7,1.7,0,120.0,117.0,0.0,0.975,1.0,1.0,1.0
MPLADS-003847,1,95.9,91.7,99.5,95.9,4.2,-4.2,-4.2,5.9,0.2322,0.0,0.0,0.0,0.2322,0.0361,0.0,0.0,0,400.0,413.0,13.0,1.0325,1.0,1.0,1.0
MPLADS-003848,1,75.7,96.2,87.5,75.7,20.5,20.5,20.5,-14.3,0.5331,0.0,0.0,0.0,0.5331,0.0007,20.5,20.5,0,150.0,142.0,0.0,0.9467,1.0,1.0,1.0
MPLADS-003849,1,97.4,87.0,90.7,97.4,10.4,-10.4,-10.4,7.4,0.8696,0.0,0.0,0.0,0.8696,0.0014,0.0,0.0,0,120.0,112.0,0.0,0.9333,1.0,1.0,1.0
MPLADS-003850,1,96.7,154.1,92.4,96.7,57.4,57.4,57.4,6.7,0.681,0.0,0.0,0.0,0.681,0.0172,57.4,57.4,0,150.0,142.0,0.0,0.9467,1.0,1.0,1.0
MPLADS-003851,1,71.3,125.7,88.1,71.3,54.4,54.4,54.4,-18.7,0.5057,0.0,0.0,0.0,0.5057,0.0161,54.4,54.4,0,120.0,141.0,21.0,1.175,1.0,1.0,1.0
MPLADS-003852,1,93.5,89.4,82.2,93.5,4.1,-4.1,-4.1,3.5,0.5844,0.0,0.0,0.0,0.5844,0.0236,0.0,0.0,0,150.0,160.0,10.0,1.0667,1.0,1.0,1.0
MPLADS-003853,1,81.7,91.1,83.4,81.7,9.4,9.4,9.4,-8.3,0.3966,0.0,0.0,0.0,0.3966,0.0343,9.4,9.4,0,180.0,206.0,26.0,1.1444,1.0,1.0,1.0
MPLADS-003854,1,92.7,87.9,87.7,92.7,4.8,-4.8,-4.8,2.7,0.7076,0.0,0.0,0.0,0.7076,0.0289,0.0,0.0,0,120.0,131.0,11.0,1.0917,0.0,0.0,0.0
MPLADS-003855,1,83.8,91.5,81.1,83.8,7.7,7.7,7.7,-6.2,0.3506,0.0,0.0,0.0,0.3506,-0.0097,7.7,7.7,0,210.0,239.0,29.0,1.1381,1.0,1.0,1.0
MPLADS-003856,1,81.4,95.3,84.7,81.4,13.9,13.9,13.9,-8.6,0.1938,0.0,0.0,0.0,0.1938,0.0225,13.9,13.9,0,400.0,420.0,20.0,1.05,1.0,1.0,1.0
MPLADS-003857,1,98.2,96.3,84.8,98.2,1.9,-1.9,-1.9,8.2,0.4251,0.0,0.0,0.0,0.4251,0.0035,0.0,0.0,0,210.0,231.0,21.0,1.1,1.0,1.0,1.0
MPLADS-003858,1,88.8,86.9,80.1,88.8,1.9,-1.9,-1.9,-1.2,0.2193,0.0,0.0,0.0,0.2193,0.0281,0.0,0.0,0,400.0,405.0,5.0,1.0125,1.0,1.0,1.0
MPLADS-003859,1,84.2,85.6,87.5,84.2,1.4,1.4,1.4,-5.8,0.6146,0.0,0.0,0.0,0.6146,-0.0148,1.4,1.4,0,150.0,137.0,0.0,0.9133,1.0,1.0,1.0
MPLADS-003860,1,89.1,88.9,89.7,89.1,0.2,-0.2,-0.2,-0.9,1.1278,0.0,0.0,0.0,1.1278,0.0335,0.0,0.0,0,60.0,79.0,19.0,1.3167,1.0,1.0,1.0
MPLADS-003861,1,89.3,92.6,92.7,89.3,3.3,3.3,3.3,-0.7,0.2157,0.0,0.0,0.0,0.2157,-0.0089,3.3,3.3,0,400.0,414.0,14.0,1.035,1.0,1.0,1.0
MPLADS-003862,1,87.7,94.6,93.3,87.7,6.9,6.9,6.9,-2.3,1.4377,0.0,0.0,0.0,1.4377,0.0445,6.9,6.9,0,60.0,61.0,1.0,1.0167,1.0,1.0,1.0
MPLADS-003863,1,84.6,92.6,95.2,84.6,8.0,8.0,8.0,-5.4,0.1958,0.0,0.0,0.0,0.1958,0.002,8.0,8.0,0,400.0,432.0,32.0,1.08,1.0,1.0,1.0
MPLADS-003864,1,99.1,92.9,98.1,99.1,6.2,-6.2,-6.2,9.1,0.6233,0.0,0.0,0.0,0.6233,-0.0155,0.0,0.0,0,160.0,159.0,0.0,0.9938,1.0,1.0,1.0
MPLADS-003865,1,70.6,93.1,80.6,70.6,22.5,22.5,22.5,-19.4,0.0981,0.0,0.0,0.0,0.0981,0.0335,22.5,22.5,4,180.0,720.0,540.0,4.0,1.0,1.0,1.0
MPLADS-003866,1,80.2,85.2,83.4,80.2,5.0,5.0,5.0,-9.8,1.0025,0.0,0.0,0.0,1.0025,0.0252,5.0,5.0,0,60.0,80.0,20.0,1.3333,1.0,1.0,1.0
MPLADS-003867,1,89.5,92.4,83.2,89.5,2.9,2.9,2.9,-0.5,0.5234,0.0,0.0,0.0,0.5234,0.0004,2.9,2.9,0,150.0,171.0,21.0,1.14,1.0,1.0,1.0
MPLADS-003868,1,97.8,153.1,85.4,97.8,55.3,55.3,55.3,7.8,0.4679,0.0,0.0,0.0,0.4679,0.005,55.3,55.3,0,210.0,209.0,0.0,0.9952,1.0,1.0,1.0
MPLADS-003869,1,80.1,97.8,99.2,80.1,17.7,17.7,17.7,-9.9,0.3888,0.0,0.0,0.0,0.3888,0.0397,17.7,17.7,0,180.0,206.0,26.0,1.1444,1.0,1.0,1.0
MPLADS-003870,1,81.3,86.8,88.4,81.3,5.5,5.5,5.5,-8.7,0.389,0.0,0.0,0.0,0.389,0.0093,5.5,5.5,0,210.0,209.0,0.0,0.9952,1.0,1.0,1.0
MPLADS-003871,1,95.9,93.5,83.5,95.9,2.4,-2.4,-2.4,5.9,1.2787,0.0,0.0,0.0,1.2787,0.0046,0.0,0.0,0,90.0,75.0,0.0,0.8333,1.0,1.0,1.0
MPLADS-003872,1,45.9,95.7,84.0,45.9,49.8,49.8,49.8,-44.1,0.0638,0.0,0.0,0.0,0.0638,0.0495,49.8,49.8,2,180.0,720.0,540.0,4.0,1.0,1.0,1.0
MPLADS-003873,1,91.2,154.5,86.2,91.2,63.3,63.3,63.3,1.2,0.4606,0.0,0.0,0.0,0.4606,0.0134,63.3,63.3,0,210.0,198.0,0.0,0.9429,1.0,1.0,1.0
MPLADS-003874,1,76.8,94.2,89.7,76.8,17.4,17.4,17.4,-13.2,0.6564,0.0,0.0,0.0,0.6564,-0.0125,17.4,17.4,0,120.0,117.0,0.0,0.975,1.0,1.0,1.0
MPLADS-003875,1,97.4,87.7,89.7,97.4,9.7,-9.7,-9.7,7.4,0.2292,0.0,0.0,0.0,0.2292,-0.0019,0.0,0.0,0,400.0,425.0,25.0,1.0625,1.0,1.0,1.0
MPLADS-003876,1,76.2,94.8,99.1,76.2,18.6,18.6,18.6,-13.8,0.1979,0.0,0.0,0.0,0.1979,0.0012,18.6,18.6,0,400.0,385.0,0.0,0.9625,1.0,1.0,1.0
MPLADS-003877,1,87.1,93.4,88.2,87.1,6.3,6.3,6.3,-2.9,0.4467,0.0,0.0,0.0,0.4467,0.0297,6.3,6.3,0,210.0,195.0,0.0,0.9286,1.0,1.0,1.0
MPLADS-003878,1,94.1,87.3,90.8,94.1,6.8,-6.8,-6.8,4.1,0.4091,0.0,0.0,0.0,0.4091,0.0015,0.0,0.0,0,210.0,230.0,20.0,1.0952,1.0,1.0,1.0
MPLADS-003879,1,71.4,89.5,97.3,71.4,18.1,18.1,18.1,-18.6,0.1668,0.0,0.0,0.0,0.1668,0.0401,18.1,18.1,0,400.0,428.0,28.0,1.07,1.0,1.0,1.0
MPLADS-003880,1,87.8,96.2,90.1,87.8,8.4,8.4,8.4,-2.2,0.3674,0.0,0.0,0.0,0.3674,-0.0052,8.4,8.4,0,210.0,239.0,29.0,1.1381,1.0,1.0,1.0
MPLADS-003881,1,89.7,91.2,87.7,89.7,1.5,1.5,1.5,-0.3,0.3707,0.0,0.0,0.0,0.3707,-0.0011,1.5,1.5,0,210.0,242.0,32.0,1.1524,1.0,1.0,1.0
MPLADS-003882,1,73.9,91.9,83.1,73.9,18.0,18.0,18.0,-16.1,0.5279,0.0,0.0,0.0,0.5279,0.0463,18.0,18.0,0,120.0,140.0,20.0,1.1667,1.0,1.0,1.0
MPLADS-003883,1,79.7,92.0,82.7,79.7,12.3,12.3,12.3,-10.3,0.4151,0.0,0.0,0.0,0.4151,0.0311,12.3,12.3,0,160.0,192.0,32.0,1.2,1.0,1.0,1.0
MPLADS-003884,1,75.0,90.8,80.1,75.0,15.8,15.8,15.8,-15.0,1.5306,0.0,0.0,0.0,1.5306,0.041,15.8,15.8,0,60.0,49.0,0.0,0.8167,1.0,1.0,1.0
MPLADS-003885,1,76.0,90.7,81.5,76.0,14.7,14.7,14.7,-14.0,0.3154,0.0,0.0,0.0,0.3154,-0.0053,14.7,14.7,0,210.0,241.0,31.0,1.1476,1.0,1.0,1.0
MPLADS-003886,1,11.8,52.6,98.7,11.8,40.8,40.8,40.8,-78.2,0.0992,0.0,0.0,0.0,0.0992,-0.0175,40.8,40.8,0,90.0,119.0,29.0,1.3222,1.0,1.0,1.0
MPLADS-003887,1,90.9,92.5,89.3,90.9,1.6,1.6,1.6,0.9,0.6142,0.0,0.0,0.0,0.6142,0.0454,1.6,1.6,0,120.0,148.0,28.0,1.2333,1.0,1.0,1.0
MPLADS-003888,1,92.5,90.9,90.7,92.5,1.6,-1.6,-1.6,2.5,0.5606,0.0,0.0,0.0,0.5606,-0.004,0.0,0.0,0,150.0,165.0,15.0,1.1,1.0,1.0,1.0
MPLADS-003889,1,98.1,92.2,99.3,98.1,5.9,-5.9,-5.9,8.1,0.2381,0.0,0.0,0.0,0.2381,-0.0031,0.0,0.0,0,400.0,412.0,12.0,1.03,1.0,1.0,1.0
MPLADS-003890,1,90.8,90.6,87.6,90.8,0.2,-0.2,-0.2,0.8,0.9763,0.0,0.0,0.0,0.9763,-0.0127,0.0,0.0,0,60.0,93.0,33.0,1.55,1.0,1.0,1.0
MPLADS-003891,1,83.1,95.6,99.8,83.1,12.5,12.5,12.5,-6.9,0.6156,0.0,0.0,0.0,0.6156,0.0322,12.5,12.5,0,150.0,135.0,0.0,0.9,1.0,1.0,1.0
MPLADS-003892,1,92.6,94.4,92.4,92.6,1.8,1.8,1.8,2.6,0.7468,0.0,0.0,0.0,0.7468,0.0429,1.8,1.8,0,90.0,124.0,34.0,1.3778,1.0,1.0,1.0
MPLADS-003893,1,80.3,97.2,83.7,80.3,16.9,16.9,16.9,-9.7,0.4294,0.0,0.0,0.0,0.4294,0.032,16.9,16.9,0,180.0,187.0,7.0,1.0389,1.0,1.0,1.0
MPLADS-003894,1,18.9,93.7,94.9,18.9,74.8,74.8,74.8,-71.1,0.137,0.0,0.0,0.0,0.137,0.0364,74.8,74.8,0,150.0,138.0,0.0,0.92,1.0,1.0,0.0
MPLADS-003895,1,74.3,96.8,95.5,74.3,22.5,22.5,22.5,-15.7,1.1794,0.0,0.0,0.0,1.1794,0.02,22.5,22.5,0,60.0,63.0,3.0,1.05,1.0,1.0,1.0
