project_id,payment_count,total_paid,average_payment,median_payment,min_payment,max_payment,payment_amount_std,first_payment_date,last_payment_date,payment_span_days,average_days_between_payments,median_days_between_payments,payment_interval_std,payment_velocity_mean,payment_velocity_max,payment_frequency_mean,payment_concentration_max,duplicate_payment_count,duplicate_payment_rate,payment_timing_anomaly_count,payment_timing_anomaly_rate,unverified_payment_count,unverified_payment_rate,round_number_payment_count,round_number_payment_rate,final_installment_count,final_installment_amount,final_installment_share
MPLADS-004206,3,1200000.0,400000.0,400000.0,400000.0,400000.0,0.0,2023-01-18,2023-05-08,110,55.0,55.0,0.0,8000.0,8000.0,50.0,0.3333,0,0.0,0,0.0,3,1.0,3,1.0,1,400000.0,0.3333
MPLADS-004207,3,1343000.0,447666.67,447700.0,447600.0,447700.0,57.74,2023-02-08,2023-05-25,106,53.0,53.0,0.0,8953.33,8954.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,447600.0,0.3333
MPLADS-004208,3,1317000.0,439000.0,439000.0,439000.0,439000.0,0.0,2022-11-12,2023-02-22,102,51.0,51.0,0.0,10975.0,10975.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,439000.0,0.3333
MPLADS-004209,3,2486000.0,828666.67,828700.0,828600.0,828700.0,57.74,2023-11-15,2024-03-26,132,66.0,66.0,0.0,13811.11,13811.67,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,828600.0,0.3333
MPLADS-004210,3,63011000.0,21003666.67,21003700.0,21003600.0,21003700.0,57.74,2022-12-24,2023-09-17,267,133.5,133.5,0.71,157527.5,157527.75,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,21003600.0,0.3333
MPLADS-004211,3,2251000.0,750333.33,750300.0,750300.0,750400.0,57.74,2023-10-26,2024-02-15,112,56.0,56.0,0.0,14068.75,14070.0,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,750400.0,0.3334
MPLADS-004212,3,3648000.0,1216000.0,1216000.0,1216000.0,1216000.0,0.0,2023-04-24,2023-09-10,139,69.5,69.5,0.71,17371.43,17371.43,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1216000.0,0.3333
MPLADS-004213,2,390000.0,195000.0,195000.0,195000.0,195000.0,0.0,2023-05-13,2023-06-07,25,25.0,25.0,0.0,6500.0,6500.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,195000.0,0.5
MPLADS-004214,2,663000.0,331500.0,331500.0,331500.0,331500.0,0.0,2022-11-03,2022-12-18,45,45.0,45.0,0.0,7366.67,7366.67,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,331500.0,0.5
MPLADS-004215,3,2835000.0,945000.0,945000.0,945000.0,945000.0,0.0,2022-11-02,2023-04-01,150,75.0,75.0,0.0,13500.0,13500.0,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,945000.0,0.3333
MPLADS-004216,3,1077000.0,359000.0,359000.0,359000.0,359000.0,0.0,2023-02-10,2023-06-09,119,59.5,59.5,0.71,7180.0,7180.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,359000.0,0.3333
MPLADS-004217,3,2029000.0,676333.33,676300.0,676300.0,676400.0,57.74,2023-08-29,2023-11-21,84,42.0,42.0,0.0,16908.33,16910.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,676400.0,0.3334
MPLADS-004218,3,7258000.0,2419333.33,2419300.0,2419300.0,2419400.0,57.74,2022-07-18,2022-11-11,116,58.0,58.0,0.0,48386.67,48388.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2419400.0,0.3333
MPLADS-004219,3,2656000.0,885333.33,885300.0,885300.0,885400.0,57.74,2023-11-24,2024-04-04,132,66.0,66.0,0.0,14755.56,14756.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,885400.0,0.3334
MPLADS-004220,3,1727000.0,575666.67,575700.0,575600.0,575700.0,57.74,2023-03-07,2023-05-26,80,40.0,40.0,0.0,14391.67,14392.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,575600.0,0.3333
MPLADS-004221,3,2745000.0,915000.0,915000.0,915000.0,915000.0,0.0,2022-06-28,2022-10-28,122,61.0,61.0,0.0,15250.0,15250.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,915000.0,0.3333
MPLADS-004222,2,559000.0,279500.0,279500.0,279500.0,279500.0,0.0,2022-07-14,2022-09-14,62,62.0,62.0,0.0,6211.11,6211.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,279500.0,0.5
MPLADS-004223,3,2554000.0,851333.33,851300.0,851300.0,851400.0,57.74,2022-06-22,2022-11-03,134,67.0,67.0,0.0,14188.89,14190.0,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,851400.0,0.3334
MPLADS-004224,3,12473000.0,4157666.67,4157700.0,4157600.0,4157700.0,57.74,2023-11-26,2024-04-05,131,65.5,65.5,0.71,69294.44,69295.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4157600.0,0.3333
MPLADS-004225,3,1774000.0,591333.33,591300.0,591300.0,591400.0,57.74,2023-07-30,2023-11-17,110,55.0,55.0,0.0,11087.5,11088.75,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,591400.0,0.3334
MPLADS-004226,3,1738000.0,579333.33,579300.0,579300.0,579400.0,57.74,2023-12-01,2024-03-07,97,48.5,48.5,0.71,11586.67,11588.0,50.0,0.3334,0,0.0,1,0.3333,3,1.0,0,0.0,1,579400.0,0.3334
MPLADS-004227,3,11728000.0,3909333.33,3909300.0,3909300.0,3909400.0,57.74,2022-11-26,2023-09-05,283,141.5,141.5,0.71,29320.0,29320.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3909400.0,0.3333
MPLADS-004228,3,12446000.0,4148666.67,4148700.0,4148600.0,4148700.0,57.74,2023-02-25,2023-11-10,258,129.0,129.0,0.0,31115.0,31115.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4148600.0,0.3333
MPLADS-004229,3,2768000.0,922666.67,922700.0,922600.0,922700.0,57.74,2022-10-23,2023-02-15,115,57.5,57.5,0.71,15377.78,15378.33,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,922600.0,0.3333
MPLADS-004230,3,1081000.0,360333.33,360300.0,360300.0,360400.0,57.74,2023-01-10,2023-04-22,102,51.0,51.0,0.0,7206.67,7208.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,360400.0,0.3334
MPLADS-004231,3,2070000.0,690000.0,690000.0,690000.0,690000.0,0.0,2022-06-04,2022-08-17,74,37.0,37.0,0.0,17250.0,17250.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,690000.0,0.3333
MPLADS-004232,3,10567000.0,3522333.33,3522300.0,3522300.0,3522400.0,57.74,2022-07-01,2023-04-03,276,138.0,138.0,0.0,26417.5,26418.0,133.3,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,3522400.0,0.3333
MPLADS-004233,3,3232000.0,1077333.33,1077300.0,1077300.0,1077400.0,57.74,2023-07-22,2023-12-15,146,73.0,73.0,0.0,15390.48,15391.43,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,1077400.0,0.3334
MPLADS-004234,3,2648000.0,882666.67,882700.0,882600.0,882700.0,57.74,2023-08-31,2023-12-29,120,60.0,60.0,0.0,14711.11,14711.67,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,882600.0,0.3333
MPLADS-004235,3,2652000.0,884000.0,884000.0,884000.0,884000.0,0.0,2023-02-24,2023-06-10,106,53.0,53.0,0.0,16575.0,16575.0,53.3,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,884000.0,0.3333
MPLADS-004236,2,962000.0,481000.0,481000.0,481000.0,481000.0,0.0,2022-08-12,2022-09-28,47,47.0,47.0,0.0,10688.89,10688.89,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,481000.0,0.5
MPLADS-004237,2,322000.0,161000.0,161000.0,161000.0,161000.0,0.0,2022-10-27,2022-12-01,35,35.0,35.0,0.0,5366.67,5366.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,161000.0,0.5
MPLADS-004238,3,1684000.0,561333.33,561300.0,561300.0,561400.0,57.74,2022-09-01,2022-11-16,76,38.0,38.0,0.0,14033.33,14035.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,561400.0,0.3334
MPLADS-004239,3,1986000.0,662000.0,662000.0,662000.0,662000.0,0.0,2023-08-15,2023-11-25,102,51.0,51.0,0.0,16550.0,16550.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,662000.0,0.3333
MPLADS-004240,2,892000.0,446000.0,446000.0,446000.0,446000.0,0.0,2023-05-21,2023-06-29,39,39.0,39.0,0.0,9911.11,9911.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,446000.0,0.5
MPLADS-004241,3,2674000.0,891333.33,891300.0,891300.0,891400.0,57.74,2023-05-23,2023-10-05,135,67.5,67.5,0.71,14855.56,14856.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,891400.0,0.3334
MPLADS-004242,3,2282000.0,760666.67,760700.0,760600.0,760700.0,57.74,2023-10-17,2024-03-05,140,70.0,70.0,0.0,10866.66,10867.14,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,760600.0,0.3333
MPLADS-004243,2,781000.0,390500.0,390500.0,390500.0,390500.0,0.0,2023-12-14,2024-01-24,41,41.0,41.0,0.0,8677.78,8677.78,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,390500.0,0.5
MPLADS-004244,3,1425000.0,475000.0,475000.0,475000.0,475000.0,0.0,2023-04-12,2024-02-26,320,160.0,160.0,0.0,11875.0,11875.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,475000.0,0.3333
MPLADS-004245,2,486000.0,243000.0,243000.0,243000.0,243000.0,0.0,2022-07-11,2022-08-05,25,25.0,25.0,0.0,8100.0,8100.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,243000.0,0.5
MPLADS-004246,3,1051000.0,350333.33,350300.0,350300.0,350400.0,57.74,2022-03-21,2022-07-07,108,54.0,54.0,0.0,7006.67,7008.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,350400.0,0.3334
MPLADS-004247,3,3410000.0,1136666.67,1136700.0,1136600.0,1136700.0,57.74,2022-04-12,2022-08-31,141,70.5,70.5,0.71,16238.09,16238.57,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1136600.0,0.3333
MPLADS-004248,3,1514000.0,504666.67,504700.0,504600.0,504700.0,57.74,2023-08-14,2023-12-03,111,55.5,55.5,0.71,9462.5,9463.12,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,504600.0,0.3333
MPLADS-004249,3,13036000.0,4345333.33,4345300.0,4345300.0,4345400.0,57.74,2023-06-15,2024-03-31,290,145.0,145.0,0.0,32590.0,32590.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4345400.0,0.3333
MPLADS-004250,3,11027000.0,3675666.67,3675700.0,3675600.0,3675700.0,57.74,2023-06-21,2024-03-07,260,130.0,130.0,0.0,27567.5,27567.75,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3675600.0,0.3333
MPLADS-004251,3,14553000.0,4851000.0,4851000.0,4851000.0,4851000.0,0.0,2023-05-25,2024-02-07,258,129.0,129.0,0.0,36382.5,36382.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4851000.0,0.3333
MPLADS-004252,2,572000.0,286000.0,286000.0,286000.0,286000.0,0.0,2023-02-08,2023-04-06,57,57.0,57.0,0.0,6355.56,6355.56,45.0,0.5,0,0.0,0,0.0,2,1.0,0,0.0,1,286000.0,0.5
MPLADS-004253,2,526000.0,263000.0,263000.0,263000.0,263000.0,0.0,2022-10-10,2023-01-08,90,90.0,90.0,0.0,8766.67,8766.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,263000.0,0.5
MPLADS-004254,3,2138000.0,712666.67,712700.0,712600.0,712700.0,57.74,2022-04-19,2022-07-24,96,48.0,48.0,0.0,17816.67,17817.5,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,712600.0,0.3333
MPLADS-004255,3,3252000.0,1084000.0,1084000.0,1084000.0,1084000.0,0.0,2023-04-13,2023-08-18,127,63.5,63.5,0.71,18066.67,18066.67,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1084000.0,0.3333
MPLADS-004256,3,1656000.0,552000.0,552000.0,552000.0,552000.0,0.0,2023-06-16,2023-10-24,130,65.0,65.0,0.0,9200.0,9200.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,552000.0,0.3333
MPLADS-004257,3,8398000.0,2799333.33,2799300.0,2799300.0,2799400.0,57.74,2022-04-03,2022-06-30,88,44.0,44.0,0.0,69983.33,69985.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2799400.0,0.3333
MPLADS-004258,2,935000.0,467500.0,467500.0,467500.0,467500.0,0.0,2024-03-02,2024-04-11,40,40.0,40.0,0.0,10388.89,10388.89,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,467500.0,0.5
MPLADS-004259,3,2338000.0,779333.33,779300.0,779300.0,779400.0,57.74,2023-12-27,2024-04-04,99,49.5,49.5,0.71,19483.33,19485.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,779400.0,0.3334
MPLADS-004260,3,1526000.0,508666.67,508700.0,508600.0,508700.0,57.74,2023-08-24,2023-12-04,102,51.0,51.0,0.0,12716.67,12717.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,508600.0,0.3333
MPLADS-004261,3,2180000.0,726666.67,726700.0,726600.0,726700.0,57.74,2023-01-18,2023-03-31,72,36.0,36.0,0.0,18166.67,18167.5,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,726600.0,0.3333
MPLADS-004262,3,1370000.0,456666.67,456700.0,456600.0,456700.0,57.74,2023-07-19,2023-11-01,105,52.5,52.5,0.71,9133.33,9134.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,456600.0,0.3333
MPLADS-004263,3,1866000.0,622000.0,622000.0,622000.0,622000.0,0.0,2023-11-09,2024-02-20,103,51.5,51.5,0.71,12440.0,12440.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,622000.0,0.3333
MPLADS-004264,3,3612000.0,1204000.0,1204000.0,1204000.0,1204000.0,0.0,2022-08-17,2023-01-24,160,80.0,80.0,0.0,17200.0,17200.0,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1204000.0,0.3333
MPLADS-004265,2,577000.0,288500.0,288500.0,288500.0,288500.0,0.0,2022-07-23,2022-09-19,58,58.0,58.0,0.0,6411.11,6411.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,288500.0,0.5
MPLADS-004266,3,1941000.0,647000.0,647000.0,647000.0,647000.0,0.0,2022-04-07,2022-06-18,72,36.0,36.0,0.0,16175.0,16175.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,647000.0,0.3333
MPLADS-004267,2,331000.0,165500.0,165500.0,165500.0,165500.0,0.0,2022-08-01,2022-09-07,37,37.0,37.0,0.0,5516.67,5516.67,30.0,0.5,0,0.0,0,0.0,2,1.0,0,0.0,1,165500.0,0.5
MPLADS-004268,2,626000.0,313000.0,313000.0,313000.0,313000.0,0.0,2024-02-22,2024-04-06,44,44.0,44.0,0.0,6955.56,6955.56,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,313000.0,0.5
MPLADS-004269,3,1444000.0,481333.33,481300.0,481300.0,481400.0,57.74,2023-09-27,2023-12-12,76,38.0,38.0,0.0,12033.33,12035.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,481400.0,0.3334
MPLADS-004270,3,3087000.0,1029000.0,1029000.0,1029000.0,1029000.0,0.0,2024-03-26,2024-08-13,140,70.0,70.0,0.0,14700.0,14700.0,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1029000.0,0.3333
MPLADS-004271,3,12423000.0,4141000.0,4141000.0,4141000.0,4141000.0,0.0,2022-11-21,2023-08-27,279,139.5,139.5,0.71,31057.5,31057.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4141000.0,0.3333
MPLADS-004272,3,1054000.0,351333.33,351300.0,351300.0,351400.0,57.74,2022-03-13,2022-05-24,72,36.0,36.0,0.0,11711.11,11713.33,30.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,351400.0,0.3334
MPLADS-004273,3,1092000.0,364000.0,364000.0,364000.0,364000.0,0.0,2023-01-31,2023-05-01,90,45.0,45.0,0.0,7280.0,7280.0,50.0,0.3333,0,0.0,1,0.3333,3,1.0,0,0.0,1,364000.0,0.3333
MPLADS-004274,2,787000.0,393500.0,393500.0,393500.0,393500.0,0.0,2023-03-26,2023-05-13,48,48.0,48.0,0.0,8744.44,8744.44,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,393500.0,0.5
MPLADS-004275,2,970000.0,485000.0,485000.0,485000.0,485000.0,0.0,2022-05-27,2022-08-29,94,94.0,94.0,0.0,5388.89,5388.89,90.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,485000.0,0.5
MPLADS-004276,3,2059000.0,686333.33,686300.0,686300.0,686400.0,57.74,2023-12-08,2024-03-05,88,44.0,44.0,0.0,17158.33,17160.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,686400.0,0.3334
MPLADS-004277,3,1892000.0,630666.67,630700.0,630600.0,630700.0,57.74,2022-10-18,2023-12-19,427,213.5,213.5,0.71,11825.0,11825.62,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,630600.0,0.3333
MPLADS-004278,3,6373000.0,2124333.33,2124300.0,2124300.0,2124400.0,57.74,2023-11-16,2024-03-14,119,59.5,59.5,0.71,42486.67,42488.0,50.0,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,2124400.0,0.3333
MPLADS-004279,2,376000.0,188000.0,188000.0,188000.0,188000.0,0.0,2023-11-05,2023-12-10,35,35.0,35.0,0.0,6266.67,6266.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,188000.0,0.5
MPLADS-004280,3,2244000.0,748000.0,748000.0,748000.0,748000.0,0.0,2023-01-13,2023-06-15,153,76.5,76.5,0.71,10685.71,10685.71,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,748000.0,0.3333
MPLADS-004281,3,10351000.0,3450333.33,3450300.0,3450300.0,3450400.0,57.74,2022-06-17,2022-10-09,114,57.0,57.0,0.0,64693.75,64695.0,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3450400.0,0.3333
MPLADS-004282,2,998000.0,499000.0,499000.0,499000.0,499000.0,0.0,2022-08-26,2022-10-15,50,50.0,50.0,0.0,11088.89,11088.89,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,499000.0,0.5
MPLADS-004283,3,1580000.0,526666.67,526700.0,526600.0,526700.0,57.74,2022-07-01,2022-10-29,120,60.0,60.0,0.0,10533.33,10534.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,526600.0,0.3333
MPLADS-004284,3,1632000.0,544000.0,544000.0,544000.0,544000.0,0.0,2023-12-05,2024-04-03,120,60.0,60.0,0.0,10200.0,10200.0,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,544000.0,0.3333
MPLADS-004285,3,2042000.0,680666.67,680700.0,680600.0,680700.0,57.74,2022-11-29,2023-03-27,118,59.0,59.0,0.0,13613.33,13614.0,50.0,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,680600.0,0.3333
MPLADS-004286,2,378000.0,189000.0,189000.0,189000.0,189000.0,0.0,2022-12-24,2023-01-23,30,30.0,30.0,0.0,6300.0,6300.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,189000.0,0.5
MPLADS-004287,3,9497000.0,3165666.67,3165700.0,3165600.0,3165700.0,57.74,2024-03-04,2024-12-19,290,145.0,145.0,0.0,23742.5,23742.75,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3165600.0,0.3333
MPLADS-004288,3,1632000.0,544000.0,544000.0,544000.0,544000.0,0.0,2023-02-16,2023-06-08,112,56.0,56.0,0.0,10200.0,10200.0,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,544000.0,0.3333
MPLADS-004289,3,1695000.0,565000.0,565000.0,565000.0,565000.0,0.0,2024-01-29,2024-06-05,128,64.0,64.0,0.0,10593.75,10593.75,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,565000.0,0.3333
MPLADS-004290,3,1574000.0,524666.67,524700.0,524600.0,524700.0,57.74,2023-07-28,2023-12-03,128,64.0,64.0,0.0,9837.5,9838.12,53.3,0.3334,0,0.0,0,0.0,3,1.0,0,0.0,1,524600.0,0.3333
MPLADS-004291,3,1587000.0,529000.0,529000.0,529000.0,529000.0,0.0,2024-02-23,2024-06-22,120,60.0,60.0,0.0,10580.0,10580.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,529000.0,0.3333
MPLADS-004292,3,1538000.0,512666.67,512700.0,512600.0,512700.0,57.74,2023-09-15,2024-05-12,240,120.0,120.0,0.0,12816.67,12817.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,512600.0,0.3333
MPLADS-004293,3,1651000.0,550333.33,550300.0,550300.0,550400.0,57.74,2022-07-06,2022-10-28,114,57.0,57.0,0.0,11006.67,11008.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,550400.0,0.3334
MPLADS-004294,3,10496000.0,3498666.67,3498700.0,3498600.0,3498700.0,57.74,2022-08-19,2023-05-22,276,138.0,138.0,0.0,26240.0,26240.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3498600.0,0.3333
MPLADS-004295,3,1186000.0,395333.33,395300.0,395300.0,395400.0,57.74,2023-03-20,2023-06-20,92,46.0,46.0,0.0,7906.67,7908.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,395400.0,0.3334
MPLADS-004296,2,552000.0,276000.0,276000.0,276000.0,276000.0,0.0,2023-11-26,2024-01-22,57,57.0,57.0,0.0,6133.33,6133.33,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,276000.0,0.5
MPLADS-004297,2,487000.0,243500.0,243500.0,243500.0,243500.0,0.0,2022-06-23,2022-08-01,39,39.0,39.0,0.0,8116.67,8116.67,30.0,0.5,0,0.0,0,0.0,2,1.0,0,0.0,1,243500.0,0.5
MPLADS-004298,3,13035000.0,4345000.0,4345000.0,4345000.0,4345000.0,0.0,2023-01-15,2023-10-30,288,144.0,144.0,0.0,32587.5,32587.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4345000.0,0.3333
MPLADS-004299,2,997000.0,498500.0,498500.0,498500.0,498500.0,0.0,2022-06-07,2022-08-27,81,81.0,81.0,0.0,6646.67,6646.67,75.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,498500.0,0.5
MPLADS-004300,3,1066000.0,355333.33,355300.0,355300.0,355400.0,57.74,2023-06-26,2023-09-16,82,41.0,41.0,0.0,11844.44,11846.67,30.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,355400.0,0.3334
MPLADS-004301,3,2367000.0,789000.0,789000.0,789000.0,789000.0,0.0,2023-05-26,2023-09-26,123,61.5,61.5,0.71,13150.0,13150.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,789000.0,0.3333
MPLADS-004302,2,727000.0,363500.0,363500.0,363500.0,363500.0,0.0,2023-02-23,2023-04-05,41,41.0,41.0,0.0,8077.78,8077.78,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,363500.0,0.5
MPLADS-004303,3,11791000.0,3930333.33,3930300.0,3930300.0,3930400.0,57.74,2022-10-09,2023-07-26,290,145.0,145.0,0.0,29477.5,29478.0,133.3,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,3930400.0,0.3333
MPLADS-004304,3,1278000.0,426000.0,426000.0,426000.0,426000.0,0.0,2023-05-10,2023-08-14,96,48.0,48.0,0.0,8520.0,8520.0,50.0,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,426000.0,0.3333
MPLADS-004305,3,1394000.0,464666.67,464700.0,464600.0,464700.0,57.74,2022-07-05,2022-10-04,91,45.5,45.5,0.71,9293.33,9294.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,464600.0,0.3333
MPLADS-004306,3,2610000.0,870000.0,870000.0,870000.0,870000.0,0.0,2023-03-08,2023-07-30,144,72.0,72.0,0.0,12428.57,12428.57,70.0,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,870000.0,0.3333
MPLADS-004307,3,3088000.0,1029333.33,1029300.0,1029300.0,1029400.0,57.74,2023-09-27,2024-02-27,153,76.5,76.5,0.71,14704.76,14705.71,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,1029400.0,0.3334
MPLADS-004308,3,2458000.0,819333.33,819300.0,819300.0,819400.0,57.74,2023-03-25,2023-07-07,104,52.0,52.0,0.0,15362.5,15363.75,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,819400.0,0.3334
MPLADS-004309,2,391000.0,195500.0,195500.0,195500.0,195500.0,0.0,2023-09-27,2023-11-06,40,40.0,40.0,0.0,6516.67,6516.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,195500.0,0.5
MPLADS-004310,3,2016000.0,672000.0,672000.0,672000.0,672000.0,0.0,2022-12-30,2023-04-10,101,50.5,50.5,0.71,12600.0,12600.0,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,672000.0,0.3333
MPLADS-004311,3,2478000.0,826000.0,826000.0,826000.0,826000.0,0.0,2023-11-01,2024-03-23,143,71.5,71.5,0.71,11800.0,11800.0,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,826000.0,0.3333
MPLADS-004312,2,720000.0,360000.0,360000.0,360000.0,360000.0,0.0,2022-05-20,2022-07-21,62,62.0,62.0,0.0,8000.0,8000.0,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,360000.0,0.5
MPLADS-004313,3,3283000.0,1094333.33,1094300.0,1094300.0,1094400.0,57.74,2023-08-28,2024-01-17,142,71.0,71.0,0.0,15633.34,15634.29,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,1094400.0,0.3334
MPLADS-004314,3,24269000.0,8089666.67,8089700.0,8089600.0,8089700.0,57.74,2023-11-01,2024-08-01,274,137.0,137.0,0.0,60672.5,60672.75,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,8089600.0,0.3333
MPLADS-004315,3,14191000.0,4730333.33,4730300.0,4730300.0,4730400.0,57.74,2022-11-12,2023-08-19,280,140.0,140.0,0.0,35477.5,35478.0,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4730400.0,0.3333
