project_id,progress_anomaly_score,progress_anomaly_percentile,is_progress_anomaly,financial_minus_physical_progress,latest_physical_progress,latest_financial_progress,duration_overrun_days,ghost_work_index,execution_stall_score,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-004322,43.94,77.24,0,7.7,89.4,97.1,34.0,0.0,0.0008,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004323,48.77,81.82,0,34.3,95.2,129.5,12.0,0.0,0.0021,50.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004324,45.5,78.98,0,-11.5,96.7,85.2,20.0,0.0,0.0173,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004325,24.96,47.08,0,0.4,97.4,97.8,22.0,0.0,0.0036,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004326,13.35,24.04,0,16.5,80.2,96.7,30.0,0.0,0.01,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004327,47.21,80.66,0,18.0,79.6,97.6,29.0,0.0,0.0314,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004328,34.17,62.9,0,-3.6,91.6,88.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004329,42.08,74.94,0,-8.2,94.5,86.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004330,34.56,63.54,0,7.2,78.3,85.5,7.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004331,13.94,25.26,0,18.2,71.7,89.9,8.0,0.0,0.0026,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004332,10.76,18.76,0,14.2,78.6,92.8,26.0,0.0,0.0106,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004333,43.4,76.66,0,11.9,73.3,85.2,22.0,0.0,0.0253,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004334,2.55,2.86,0,-2.3,88.4,86.1,14.0,0.0,0.0026,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004335,41.45,74.1,0,12.3,74.4,86.7,20.0,0.0,0.0226,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004336,34.78,63.92,0,24.0,73.4,97.4,27.0,0.0,0.0126,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004337,30.37,56.56,0,1.4,84.0,85.4,29.0,0.0,0.0137,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004338,27.05,50.9,0,-7.2,99.6,92.4,25.0,0.0,0.0022,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004339,15.21,27.86,0,-6.9,97.6,90.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004340,26.1,49.2,0,13.1,75.0,88.1,30.0,0.0,0.0036,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004341,37.17,67.78,0,11.5,74.2,85.7,17.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004342,30.96,57.6,0,-2.8,99.7,96.9,33.0,0.0,0.0087,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004343,6.72,10.64,0,8.5,77.9,86.4,18.0,0.0,0.0049,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004344,46.84,80.26,0,-8.7,97.2,88.5,19.0,0.0,0.0163,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004345,42.22,75.1,0,7.7,87.4,95.1,31.0,0.0,0.0308,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004346,2.37,2.54,0,6.3,84.4,90.7,11.0,0.0,0.0026,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004347,29.01,54.3,0,22.8,74.9,97.7,9.0,0.0,0.0045,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004348,33.99,62.58,0,15.0,78.1,93.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004349,24.83,46.86,0,-8.6,94.3,85.7,28.0,0.0,0.0054,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004350,43.44,76.72,0,-3.4,99.8,96.4,12.0,0.0,0.0098,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004351,0.55,0.2,0,6.4,82.1,88.5,2.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004352,1.63,1.3,0,16.5,78.9,95.4,7.0,0.0,0.0016,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004353,12.97,23.28,0,-1.8,97.3,95.5,3.0,0.0,0.0003,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004354,46.28,79.84,0,-9.5,95.5,86.0,29.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004355,81.77,96.96,1,78.7,16.6,95.3,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,INSPECTION_DOCUMENTATION_DEFICIT
MPLADS-004356,17.78,33.1,0,10.6,82.7,93.3,26.0,0.0,0.002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004357,26.67,50.24,0,0.3,93.1,93.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004358,47.68,81.0,0,26.2,70.2,96.4,22.0,0.0,0.0008,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004359,6.66,10.5,0,8.1,79.5,87.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004360,29.22,54.68,0,12.4,80.4,92.8,8.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004361,16.51,30.54,0,2.6,83.0,85.6,14.0,0.0,0.0035,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004362,13.72,24.82,0,5.7,82.1,87.8,28.0,0.0,0.0076,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004363,19.98,37.46,0,14.1,79.4,93.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004364,28.48,53.44,0,18.8,73.7,92.5,34.0,0.0,0.0126,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004365,71.71,91.94,0,49.9,94.4,144.3,0.0,0.0,0.0,50.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-004366,9.13,15.4,0,3.1,91.5,94.6,30.0,0.0,0.0065,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004367,23.62,44.56,0,-8.6,98.2,89.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004368,23.38,44.04,0,1.1,83.9,85.0,1.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004369,24.3,45.84,0,9.6,77.5,87.1,33.0,0.0,0.0039,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004370,37.85,68.78,0,12.2,82.3,94.5,33.0,0.0,0.0011,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004371,71.94,92.1,0,88.7,70.3,159.0,12.0,0.0,0.0043,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-004372,38.17,69.34,0,6.4,79.7,86.1,18.0,0.0,0.019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004373,55.16,84.62,0,42.8,99.1,141.9,2.0,0.0,0.0003,50.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004374,31.55,58.6,0,6.7,89.3,96.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004375,19.81,37.12,0,-9.0,95.6,86.6,16.0,0.0,0.0038,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004376,28.98,54.26,0,22.1,72.0,94.1,27.0,0.0,0.0064,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004377,28.78,53.94,0,11.7,77.8,89.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004378,19.55,36.6,0,5.4,84.4,89.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004379,27.42,51.52,0,-0.7,90.3,89.6,34.0,0.0,0.0113,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004380,67.14,88.56,0,69.7,22.6,92.3,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-004381,6.95,11.08,0,9.0,80.6,89.6,5.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004382,28.59,53.62,0,-1.8,97.3,95.5,31.0,0.0,0.0015,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004383,7.35,11.88,0,10.9,86.7,97.6,4.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004384,28.39,53.26,0,-2.9,98.3,95.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004385,35.13,64.46,0,-5.3,99.1,93.8,31.0,0.0,0.0109,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004386,35.81,65.6,0,-11.9,97.3,85.4,30.0,0.0,0.0108,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004387,40.83,73.22,0,22.4,73.6,96.0,5.0,0.0,0.0055,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004388,86.85,98.66,1,44.2,43.5,87.7,540.0,0.0,1.0938,75.0,EXTREME_DURATION_OVERRUN,SEVERE_PHYSICAL_FINANCIAL_GAP,STALLED_EXECUTION_TRAJECTORY
MPLADS-004389,84.91,98.1,1,38.9,52.1,91.0,450.0,0.0,0.7988,75.0,EXTREME_DURATION_OVERRUN,SEVERE_PHYSICAL_FINANCIAL_GAP,STALLED_EXECUTION_TRAJECTORY
MPLADS-004390,3.64,4.76,0,4.2,85.5,89.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004391,7.65,12.44,0,17.9,75.2,93.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004392,12.33,21.96,0,-3.9,93.9,90.0,24.0,0.0,0.0051,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004393,28.8,53.98,0,-5.3,99.8,94.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004394,7.96,13.04,0,5.5,92.2,97.7,23.0,0.0,0.0051,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004395,2.17,2.18,0,13.2,76.1,89.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004396,21.57,40.56,0,8.7,89.0,97.7,31.0,0.0,0.0103,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004397,41.68,74.38,0,-13.3,99.9,86.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004398,14.54,26.46,0,11.4,86.4,97.8,11.0,0.0,0.0031,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004399,8.94,15.0,0,-0.1,93.1,93.0,1.0,0.0,0.0003,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004400,22.23,41.8,0,13.2,73.9,87.1,22.0,0.0,0.0079,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004401,17.73,32.98,0,19.0,71.8,90.8,3.0,0.0,0.0009,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004402,46.06,79.56,0,18.7,73.3,92.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004403,23.16,43.58,0,8.8,85.2,94.0,32.0,0.0,0.0084,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004404,4.38,6.1,0,6.5,83.6,90.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004405,35.7,65.4,0,5.1,89.8,94.9,4.0,0.0,0.0036,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004406,45.41,78.86,0,5.8,79.6,85.4,26.0,0.0,0.028,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004407,62.71,86.88,0,55.6,90.2,145.8,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-004408,62.7,86.86,0,67.8,77.5,145.3,18.0,0.0,0.0014,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-004409,5.48,8.22,0,5.8,82.7,88.5,5.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004410,57.57,85.1,0,54.8,84.6,139.4,26.0,0.0,0.0064,75.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004411,9.07,15.28,0,9.7,87.6,97.3,1.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004412,11.07,19.4,0,16.1,80.6,96.7,4.0,0.0,0.0017,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004413,5.66,8.56,0,3.9,86.4,90.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004414,31.72,58.88,0,-8.6,94.0,85.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004415,33.51,61.8,0,-2.4,98.9,96.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004416,24.75,46.74,0,3.3,94.4,97.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004417,13.37,24.08,0,11.5,82.9,94.4,14.0,0.0,0.0007,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004418,20.91,39.28,0,-10.6,96.2,85.6,13.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004419,33.32,61.48,0,1.3,91.2,92.5,33.0,0.0,0.0138,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004420,74.46,93.5,0,78.4,17.3,95.7,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,INSPECTION_DOCUMENTATION_DEFICIT
MPLADS-004421,43.67,76.94,0,3.2,88.1,91.3,29.0,0.0,0.0006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004422,85.16,98.16,1,31.2,61.8,93.0,480.0,0.0,0.8113,75.0,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY,SEVERE_PHYSICAL_FINANCIAL_GAP
MPLADS-004423,20.7,38.88,0,18.3,77.7,96.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004424,19.63,36.76,0,-5.2,95.1,89.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004425,1.64,1.34,0,-2.1,89.0,86.9,8.0,0.0,0.0021,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004426,35.46,65.0,0,-5.0,94.1,89.1,32.0,0.0,0.0125,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004427,12.72,22.78,0,10.8,86.7,97.5,28.0,0.0,0.0076,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004428,5.33,7.9,0,12.5,74.9,87.4,9.0,0.0,0.0023,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004429,39.02,70.6,0,20.1,73.3,93.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004430,38.3,69.52,0,2.4,87.3,89.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004431,35.3,64.72,0,3.5,92.5,96.0,11.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004432,4.43,6.2,0,5.5,89.1,94.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004433,16.01,29.54,0,14.6,75.2,89.8,31.0,0.0,0.007,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004434,18.66,34.86,0,20.6,75.4,96.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004435,37.81,68.74,0,15.9,81.9,97.8,4.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004436,81.48,96.74,1,-1.5,87.1,85.6,25.0,0.0,0.0057,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-004437,18.13,33.78,0,8.7,80.1,88.8,16.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004438,31.5,58.5,0,23.9,70.4,94.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004439,45.6,79.02,0,2.6,95.2,97.8,23.0,0.0,0.0204,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004440,15.88,29.26,0,-1.1,93.2,92.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004441,61.06,86.18,0,17.7,23.3,41.0,0.0,0.0,0.0,0.0,ELEVATED_PROGRESS_VOLATILITY,NONE,NONE
MPLADS-004442,3.3,4.1,0,15.2,76.9,92.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004443,10.22,17.64,0,-2.4,90.3,87.9,18.0,0.0,0.0034,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004444,66.75,88.4,0,38.2,23.0,61.2,29.0,0.0,0.0432,50.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-004445,11.61,20.52,0,1.7,93.2,94.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004446,18.57,34.68,0,18.2,74.7,92.9,24.0,0.0,0.0049,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004447,86.34,98.52,1,19.4,71.7,91.1,27.0,0.0,0.0163,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-004448,77.35,94.64,0,74.8,23.8,98.6,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-004449,53.61,84.1,0,-9.5,96.3,86.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004450,27.96,52.52,0,14.5,72.7,87.2,4.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004451,74.06,93.32,0,77.0,19.3,96.3,18.0,0.0,0.0245,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,INSPECTION_DOCUMENTATION_DEFICIT
MPLADS-004452,24.53,46.3,0,13.3,73.9,87.2,1.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004453,8.38,13.88,0,12.3,76.9,89.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004454,10.01,17.22,0,14.3,78.8,93.1,25.0,0.0,0.0128,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004455,25.92,48.82,0,2.9,92.5,95.4,33.0,0.0,0.0135,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004456,22.46,42.26,0,5.7,86.3,92.0,24.0,0.0,0.0015,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004457,84.14,97.74,1,18.1,70.5,88.6,0.0,0.0,0.0,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-004458,48.46,81.62,0,27.2,70.0,97.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004459,17.04,31.62,0,15.7,77.6,93.3,4.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004460,32.73,60.56,0,3.6,91.9,95.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004461,26.04,49.08,0,2.1,95.1,97.2,18.0,0.0,0.0061,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004462,67.96,88.96,0,44.9,12.5,57.4,16.0,0.0,0.0319,50.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,NONE
MPLADS-004463,8.54,14.18,0,-6.4,93.0,86.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004464,25.51,48.08,0,21.3,72.2,93.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004465,69.09,89.82,0,58.0,33.9,91.9,21.0,0.0,0.0226,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-004466,38.55,69.9,0,0.5,87.2,87.7,4.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004467,40.87,73.28,0,18.2,78.6,96.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004468,47.67,80.98,0,1.3,95.9,97.2,30.0,0.0,0.027,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004469,31.1,57.84,0,-1.8,96.7,94.9,33.0,0.0,0.0124,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004470,80.19,96.02,1,82.8,15.4,98.2,23.0,0.0,0.0368,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,INSPECTION_DOCUMENTATION_DEFICIT
MPLADS-004471,9.71,16.58,0,11.0,85.8,96.8,22.0,0.0,0.0072,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004472,16.08,29.68,0,19.3,70.3,89.6,4.0,0.0,0.0011,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004473,17.17,31.9,0,15.9,76.3,92.2,21.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004474,43.76,77.02,0,14.0,82.5,96.5,24.0,0.0,0.0249,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004475,53.72,84.12,0,-10.7,99.2,88.5,33.0,0.0,0.0288,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004476,50.52,82.94,0,5.8,80.5,86.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004477,31.57,58.64,0,23.7,71.0,94.7,25.0,0.0,0.009,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004478,8.44,14.0,0,1.3,92.1,93.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004479,12.28,21.86,0,14.5,80.7,95.2,12.0,0.0,0.0015,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004480,79.51,95.58,1,40.1,11.1,51.2,34.0,0.0,0.082,50.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,NONE
MPLADS-004481,73.24,92.8,0,23.8,64.6,88.4,270.0,0.0,0.3017,25.0,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY,NONE
MPLADS-004482,22.87,43.02,0,0.8,85.7,86.5,22.0,0.0,0.005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004483,25.03,47.22,0,-5.0,93.2,88.2,23.0,0.0,0.0085,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004484,44.36,77.8,0,16.8,70.1,86.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004485,6.55,10.28,0,7.6,89.6,97.2,8.0,0.0,0.0007,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004486,40.56,72.82,0,15.6,80.4,96.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004487,65.48,87.66,0,57.3,76.6,133.9,27.0,0.0,0.0302,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-004488,31.99,59.34,0,-8.8,94.9,86.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004489,66.83,88.46,0,62.2,30.0,92.2,9.0,0.0,0.0112,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-004490,21.8,41.02,0,-9.7,95.2,85.5,15.0,0.0,0.005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004491,38.09,69.2,0,1.0,91.4,92.4,17.0,0.0,0.0156,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004492,20.0,37.5,0,-5.0,99.0,94.0,21.0,0.0,0.0037,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004493,22.06,41.48,0,12.0,82.7,94.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004494,5.32,7.88,0,0.7,87.0,87.7,18.0,0.0,0.0055,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004495,54.47,84.4,0,41.8,87.5,129.3,0.0,0.0,0.0,50.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004496,10.58,18.4,0,9.3,76.5,85.8,22.0,0.0,0.0065,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-004497,34.57,63.56,0,2.6,91.9,94.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
